source_result,run_id,workflow_run_id,run_attempt,hardware_key,machine,cpu_model,physical_cores,logical_cpus,memory_bytes,image_os,image_version,pair_id,workload_id,case_a,case_b,repetition,sequence_a,sequence_b,rate_a,rate_b,ratio_b_over_a,absolute_delta_percent
ec2-aa-p01-r02-raw.json,64a4d370-c2fa-4da9-b6e9-de03e4017719,i-0b559eec365c2acb7/c680357a-e94d-4ca6-9ff4-933420e4e8eb,1,f594787add0d,x86_64,AMD EPYC 9R14,4,4,16375955456,ubuntu-24.04,ami-0f8a61b66d1accaee,msc-d3-clifft-aa,msc-d3-inject-cultivate-p1e-3,msc-d3-aa-a,msc-d3-aa-b,0,0,1,788912.8926813268,789359.5695846187,1.000566192931356,0.05660326895022151
ec2-aa-p01-r02-raw.json,64a4d370-c2fa-4da9-b6e9-de03e4017719,i-0b559eec365c2acb7/c680357a-e94d-4ca6-9ff4-933420e4e8eb,1,f594787add0d,x86_64,AMD EPYC 9R14,4,4,16375955456,ubuntu-24.04,ami-0f8a61b66d1accaee,msc-d3-clifft-aa,msc-d3-inject-cultivate-p1e-3,msc-d3-aa-a,msc-d3-aa-b,1,3,2,784497.3059420681,790395.2231218043,1.0075180846831,0.7489929720146628
ec2-aa-p01-r02-raw.json,64a4d370-c2fa-4da9-b6e9-de03e4017719,i-0b559eec365c2acb7/c680357a-e94d-4ca6-9ff4-933420e4e8eb,1,f594787add0d,x86_64,AMD EPYC 9R14,4,4,16375955456,ubuntu-24.04,ami-0f8a61b66d1accaee,msc-d3-clifft-aa,msc-d3-inject-cultivate-p1e-3,msc-d3-aa-a,msc-d3-aa-b,2,4,5,783479.506897381,789544.4816541984,1.0077410764460641,0.7711229836236491
ec2-aa-p01-r02-raw.json,64a4d370-c2fa-4da9-b6e9-de03e4017719,i-0b559eec365c2acb7/c680357a-e94d-4ca6-9ff4-933420e4e8eb,1,f594787add0d,x86_64,AMD EPYC 9R14,4,4,16375955456,ubuntu-24.04,ami-0f8a61b66d1accaee,msc-d3-clifft-aa,msc-d3-inject-cultivate-p1e-3,msc-d3-aa-a,msc-d3-aa-b,3,7,6,783707.6040236795,790141.9908407332,1.0082101880650622,0.8176622261808927
ec2-aa-p01-r02-raw.json,64a4d370-c2fa-4da9-b6e9-de03e4017719,i-0b559eec365c2acb7/c680357a-e94d-4ca6-9ff4-933420e4e8eb,1,f594787add0d,x86_64,AMD EPYC 9R14,4,4,16375955456,ubuntu-24.04,ami-0f8a61b66d1accaee,msc-d3-clifft-aa,msc-d3-inject-cultivate-p1e-3,msc-d3-aa-a,msc-d3-aa-b,4,8,9,782784.537340898,788115.3446788198,1.006810057025437,0.6786947276446355
ec2-aa-p01-r02-raw.json,64a4d370-c2fa-4da9-b6e9-de03e4017719,i-0b559eec365c2acb7/c680357a-e94d-4ca6-9ff4-933420e4e8eb,1,f594787add0d,x86_64,AMD EPYC 9R14,4,4,16375955456,ubuntu-24.04,ami-0f8a61b66d1accaee,msc-d3-clifft-aa,msc-d3-inject-cultivate-p1e-3,msc-d3-aa-a,msc-d3-aa-b,5,11,10,784447.9794734259,788792.2257702076,1.005537966073541,0.552267388324079
ec2-aa-p01-r03-raw.json,590a5d73-ac3d-4ef6-b579-6cc8291b7a34,i-0b559eec365c2acb7/c680357a-e94d-4ca6-9ff4-933420e4e8eb,1,f594787add0d,x86_64,AMD EPYC 9R14,4,4,16375955456,ubuntu-24.04,ami-0f8a61b66d1accaee,coherent-d5-r5-clifft-aa,coherent-surface-d5-r5-p1e-3-rz2e-2,coherent-d5-r5-aa-a,coherent-d5-r5-aa-b,0,12,13,0.39667677685800945,0.39606959017489807,0.9984693162833459,0.1531856110256202
ec2-aa-p01-r03-raw.json,590a5d73-ac3d-4ef6-b579-6cc8291b7a34,i-0b559eec365c2acb7/c680357a-e94d-4ca6-9ff4-933420e4e8eb,1,f594787add0d,x86_64,AMD EPYC 9R14,4,4,16375955456,ubuntu-24.04,ami-0f8a61b66d1accaee,coherent-d5-r5-clifft-aa,coherent-surface-d5-r5-p1e-3-rz2e-2,coherent-d5-r5-aa-a,coherent-d5-r5-aa-b,1,15,14,0.42195255383668634,0.42163593164430263,0.9992496260787979,0.07506555573792124
ec2-aa-p01-r03-raw.json,590a5d73-ac3d-4ef6-b579-6cc8291b7a34,i-0b559eec365c2acb7/c680357a-e94d-4ca6-9ff4-933420e4e8eb,1,f594787add0d,x86_64,AMD EPYC 9R14,4,4,16375955456,ubuntu-24.04,ami-0f8a61b66d1accaee,coherent-d5-r5-clifft-aa,coherent-surface-d5-r5-p1e-3-rz2e-2,coherent-d5-r5-aa-a,coherent-d5-r5-aa-b,2,16,17,0.35810478911197335,0.3581966129408709,1.000256416087384,0.025638321699328014
ec2-aa-p01-r03-raw.json,590a5d73-ac3d-4ef6-b579-6cc8291b7a34,i-0b559eec365c2acb7/c680357a-e94d-4ca6-9ff4-933420e4e8eb,1,f594787add0d,x86_64,AMD EPYC 9R14,4,4,16375955456,ubuntu-24.04,ami-0f8a61b66d1accaee,coherent-d5-r5-clifft-aa,coherent-surface-d5-r5-p1e-3-rz2e-2,coherent-d5-r5-aa-a,coherent-d5-r5-aa-b,3,19,18,0.42678932815026194,0.42675379192746193,0.9999167359152253,0.00832675513728408
ec2-aa-p01-r03-raw.json,590a5d73-ac3d-4ef6-b579-6cc8291b7a34,i-0b559eec365c2acb7/c680357a-e94d-4ca6-9ff4-933420e4e8eb,1,f594787add0d,x86_64,AMD EPYC 9R14,4,4,16375955456,ubuntu-24.04,ami-0f8a61b66d1accaee,coherent-d5-r5-clifft-aa,coherent-surface-d5-r5-p1e-3-rz2e-2,coherent-d5-r5-aa-a,coherent-d5-r5-aa-b,4,20,21,0.32452916186163355,0.3253899128395961,1.002652307031593,0.2648794323687933
ec2-aa-p01-r03-raw.json,590a5d73-ac3d-4ef6-b579-6cc8291b7a34,i-0b559eec365c2acb7/c680357a-e94d-4ca6-9ff4-933420e4e8eb,1,f594787add0d,x86_64,AMD EPYC 9R14,4,4,16375955456,ubuntu-24.04,ami-0f8a61b66d1accaee,coherent-d5-r5-clifft-aa,coherent-surface-d5-r5-p1e-3-rz2e-2,coherent-d5-r5-aa-a,coherent-d5-r5-aa-b,5,23,22,0.37840712806447485,0.3788241825157988,1.0011021315942359,0.11015245817142917
ec2-aa-p01-r03-raw.json,590a5d73-ac3d-4ef6-b579-6cc8291b7a34,i-0b559eec365c2acb7/c680357a-e94d-4ca6-9ff4-933420e4e8eb,1,f594787add0d,x86_64,AMD EPYC 9R14,4,4,16375955456,ubuntu-24.04,ami-0f8a61b66d1accaee,msc-d3-clifft-aa,msc-d3-inject-cultivate-p1e-3,msc-d3-aa-a,msc-d3-aa-b,0,0,1,785325.143367257,792283.474592581,1.0088604462547686,0.8821365636709796
ec2-aa-p01-r03-raw.json,590a5d73-ac3d-4ef6-b579-6cc8291b7a34,i-0b559eec365c2acb7/c680357a-e94d-4ca6-9ff4-933420e4e8eb,1,f594787add0d,x86_64,AMD EPYC 9R14,4,4,16375955456,ubuntu-24.04,ami-0f8a61b66d1accaee,msc-d3-clifft-aa,msc-d3-inject-cultivate-p1e-3,msc-d3-aa-a,msc-d3-aa-b,1,3,2,784075.2104885929,792847.6241753561,1.0111882298654702,1.112598979978968
ec2-aa-p01-r03-raw.json,590a5d73-ac3d-4ef6-b579-6cc8291b7a34,i-0b559eec365c2acb7/c680357a-e94d-4ca6-9ff4-933420e4e8eb,1,f594787add0d,x86_64,AMD EPYC 9R14,4,4,16375955456,ubuntu-24.04,ami-0f8a61b66d1accaee,msc-d3-clifft-aa,msc-d3-inject-cultivate-p1e-3,msc-d3-aa-a,msc-d3-aa-b,2,4,5,785122.7988136432,792180.4215949676,1.008989196074791,0.8948974033662481
ec2-aa-p01-r03-raw.json,590a5d73-ac3d-4ef6-b579-6cc8291b7a34,i-0b559eec365c2acb7/c680357a-e94d-4ca6-9ff4-933420e4e8eb,1,f594787add0d,x86_64,AMD EPYC 9R14,4,4,16375955456,ubuntu-24.04,ami-0f8a61b66d1accaee,msc-d3-clifft-aa,msc-d3-inject-cultivate-p1e-3,msc-d3-aa-a,msc-d3-aa-b,3,7,6,784694.4276457159,792737.659105039,1.0102501447390864,1.01978798667533
ec2-aa-p01-r03-raw.json,590a5d73-ac3d-4ef6-b579-6cc8291b7a34,i-0b559eec365c2acb7/c680357a-e94d-4ca6-9ff4-933420e4e8eb,1,f594787add0d,x86_64,AMD EPYC 9R14,4,4,16375955456,ubuntu-24.04,ami-0f8a61b66d1accaee,msc-d3-clifft-aa,msc-d3-inject-cultivate-p1e-3,msc-d3-aa-a,msc-d3-aa-b,4,8,9,785456.5002745129,792421.4466933393,1.0088673865661462,0.8828244836314016
ec2-aa-p01-r03-raw.json,590a5d73-ac3d-4ef6-b579-6cc8291b7a34,i-0b559eec365c2acb7/c680357a-e94d-4ca6-9ff4-933420e4e8eb,1,f594787add0d,x86_64,AMD EPYC 9R14,4,4,16375955456,ubuntu-24.04,ami-0f8a61b66d1accaee,msc-d3-clifft-aa,msc-d3-inject-cultivate-p1e-3,msc-d3-aa-a,msc-d3-aa-b,5,11,10,785101.3666819105,792468.0754537332,1.0093831307452141,0.9339314739578142
ec2-aa-p02-r01-raw.json,d917a134-1c70-4f87-a93c-ac37be78dae2,i-0b559eec365c2acb7/da486a47-ba1f-4134-80a3-f66d5ffea5cc,2,f594787add0d,x86_64,AMD EPYC 9R14,4,4,16375955456,ubuntu-24.04,ami-0f8a61b66d1accaee,coherent-d5-r5-clifft-aa,coherent-surface-d5-r5-p1e-3-rz2e-2,coherent-d5-r5-aa-a,coherent-d5-r5-aa-b,0,12,13,0.38740082804246107,0.3891242589982595,1.0044487023027466,0.4438828788819375
ec2-aa-p02-r01-raw.json,d917a134-1c70-4f87-a93c-ac37be78dae2,i-0b559eec365c2acb7/da486a47-ba1f-4134-80a3-f66d5ffea5cc,2,f594787add0d,x86_64,AMD EPYC 9R14,4,4,16375955456,ubuntu-24.04,ami-0f8a61b66d1accaee,coherent-d5-r5-clifft-aa,coherent-surface-d5-r5-p1e-3-rz2e-2,coherent-d5-r5-aa-a,coherent-d5-r5-aa-b,1,15,14,0.41483843319166197,0.4155243010918306,1.0016533374087153,0.16519717753481267
ec2-aa-p02-r01-raw.json,d917a134-1c70-4f87-a93c-ac37be78dae2,i-0b559eec365c2acb7/da486a47-ba1f-4134-80a3-f66d5ffea5cc,2,f594787add0d,x86_64,AMD EPYC 9R14,4,4,16375955456,ubuntu-24.04,ami-0f8a61b66d1accaee,coherent-d5-r5-clifft-aa,coherent-surface-d5-r5-p1e-3-rz2e-2,coherent-d5-r5-aa-a,coherent-d5-r5-aa-b,2,16,17,0.3514249036597912,0.35176923725286285,1.000979821263336,0.09793414735361057
ec2-aa-p02-r01-raw.json,d917a134-1c70-4f87-a93c-ac37be78dae2,i-0b559eec365c2acb7/da486a47-ba1f-4134-80a3-f66d5ffea5cc,2,f594787add0d,x86_64,AMD EPYC 9R14,4,4,16375955456,ubuntu-24.04,ami-0f8a61b66d1accaee,coherent-d5-r5-clifft-aa,coherent-surface-d5-r5-p1e-3-rz2e-2,coherent-d5-r5-aa-a,coherent-d5-r5-aa-b,3,19,18,0.4190008426839876,0.4188773035041044,0.999705157681565,0.029488579084013235
ec2-aa-p02-r01-raw.json,d917a134-1c70-4f87-a93c-ac37be78dae2,i-0b559eec365c2acb7/da486a47-ba1f-4134-80a3-f66d5ffea5cc,2,f594787add0d,x86_64,AMD EPYC 9R14,4,4,16375955456,ubuntu-24.04,ami-0f8a61b66d1accaee,coherent-d5-r5-clifft-aa,coherent-surface-d5-r5-p1e-3-rz2e-2,coherent-d5-r5-aa-a,coherent-d5-r5-aa-b,4,20,21,0.32012476125514727,0.3199214516362212,0.9993649050509904,0.06352966858678018
ec2-aa-p02-r01-raw.json,d917a134-1c70-4f87-a93c-ac37be78dae2,i-0b559eec365c2acb7/da486a47-ba1f-4134-80a3-f66d5ffea5cc,2,f594787add0d,x86_64,AMD EPYC 9R14,4,4,16375955456,ubuntu-24.04,ami-0f8a61b66d1accaee,coherent-d5-r5-clifft-aa,coherent-surface-d5-r5-p1e-3-rz2e-2,coherent-d5-r5-aa-a,coherent-d5-r5-aa-b,5,23,22,0.3711867101664397,0.371205223556806,1.0000498762209402,0.004987497715241659
ec2-aa-p02-r01-raw.json,d917a134-1c70-4f87-a93c-ac37be78dae2,i-0b559eec365c2acb7/da486a47-ba1f-4134-80a3-f66d5ffea5cc,2,f594787add0d,x86_64,AMD EPYC 9R14,4,4,16375955456,ubuntu-24.04,ami-0f8a61b66d1accaee,msc-d3-clifft-aa,msc-d3-inject-cultivate-p1e-3,msc-d3-aa-a,msc-d3-aa-b,0,0,1,787080.2763387529,791119.2211128396,1.0051315537887375,0.5118421062240375
ec2-aa-p02-r01-raw.json,d917a134-1c70-4f87-a93c-ac37be78dae2,i-0b559eec365c2acb7/da486a47-ba1f-4134-80a3-f66d5ffea5cc,2,f594787add0d,x86_64,AMD EPYC 9R14,4,4,16375955456,ubuntu-24.04,ami-0f8a61b66d1accaee,msc-d3-clifft-aa,msc-d3-inject-cultivate-p1e-3,msc-d3-aa-a,msc-d3-aa-b,1,3,2,789021.4344974672,791741.1809041604,1.0034469867202345,0.34410560829237685
ec2-aa-p02-r01-raw.json,d917a134-1c70-4f87-a93c-ac37be78dae2,i-0b559eec365c2acb7/da486a47-ba1f-4134-80a3-f66d5ffea5cc,2,f594787add0d,x86_64,AMD EPYC 9R14,4,4,16375955456,ubuntu-24.04,ami-0f8a61b66d1accaee,msc-d3-clifft-aa,msc-d3-inject-cultivate-p1e-3,msc-d3-aa-a,msc-d3-aa-b,2,4,5,788539.019533304,791951.501929273,1.0043276011857836,0.4318257337995409
ec2-aa-p02-r01-raw.json,d917a134-1c70-4f87-a93c-ac37be78dae2,i-0b559eec365c2acb7/da486a47-ba1f-4134-80a3-f66d5ffea5cc,2,f594787add0d,x86_64,AMD EPYC 9R14,4,4,16375955456,ubuntu-24.04,ami-0f8a61b66d1accaee,msc-d3-clifft-aa,msc-d3-inject-cultivate-p1e-3,msc-d3-aa-a,msc-d3-aa-b,3,7,6,788404.7415568517,791770.6378214421,1.0042692491396537,0.42601553074630516
ec2-aa-p02-r01-raw.json,d917a134-1c70-4f87-a93c-ac37be78dae2,i-0b559eec365c2acb7/da486a47-ba1f-4134-80a3-f66d5ffea5cc,2,f594787add0d,x86_64,AMD EPYC 9R14,4,4,16375955456,ubuntu-24.04,ami-0f8a61b66d1accaee,msc-d3-clifft-aa,msc-d3-inject-cultivate-p1e-3,msc-d3-aa-a,msc-d3-aa-b,4,8,9,789367.9130647422,792276.3370313668,1.003684497328163,0.36777220496300733
ec2-aa-p02-r01-raw.json,d917a134-1c70-4f87-a93c-ac37be78dae2,i-0b559eec365c2acb7/da486a47-ba1f-4134-80a3-f66d5ffea5cc,2,f594787add0d,x86_64,AMD EPYC 9R14,4,4,16375955456,ubuntu-24.04,ami-0f8a61b66d1accaee,msc-d3-clifft-aa,msc-d3-inject-cultivate-p1e-3,msc-d3-aa-a,msc-d3-aa-b,5,11,10,788913.5539053534,791963.2150075963,1.003865646732961,0.38581895340772293
ec2-aa-p02-r02-raw.json,49eacc85-7699-4400-a4be-31d0fb9f8450,i-0b559eec365c2acb7/da486a47-ba1f-4134-80a3-f66d5ffea5cc,2,f594787add0d,x86_64,AMD EPYC 9R14,4,4,16375955456,ubuntu-24.04,ami-0f8a61b66d1accaee,coherent-d5-r5-clifft-aa,coherent-surface-d5-r5-p1e-3-rz2e-2,coherent-d5-r5-aa-a,coherent-d5-r5-aa-b,0,12,13,0.3888326693495633,0.38591500464715633,0.9924963488605841,0.7531909550255212
ec2-aa-p02-r02-raw.json,49eacc85-7699-4400-a4be-31d0fb9f8450,i-0b559eec365c2acb7/da486a47-ba1f-4134-80a3-f66d5ffea5cc,2,f594787add0d,x86_64,AMD EPYC 9R14,4,4,16375955456,ubuntu-24.04,ami-0f8a61b66d1accaee,coherent-d5-r5-clifft-aa,coherent-surface-d5-r5-p1e-3-rz2e-2,coherent-d5-r5-aa-a,coherent-d5-r5-aa-b,1,15,14,0.41107365327102624,0.4123637278372617,1.0031383051576523,0.31333883931747886
ec2-aa-p02-r02-raw.json,49eacc85-7699-4400-a4be-31d0fb9f8450,i-0b559eec365c2acb7/da486a47-ba1f-4134-80a3-f66d5ffea5cc,2,f594787add0d,x86_64,AMD EPYC 9R14,4,4,16375955456,ubuntu-24.04,ami-0f8a61b66d1accaee,coherent-d5-r5-clifft-aa,coherent-surface-d5-r5-p1e-3-rz2e-2,coherent-d5-r5-aa-a,coherent-d5-r5-aa-b,2,16,17,0.34886257990935343,0.3470837165587903,0.9949009625766531,0.5112070743362536
ec2-aa-p02-r02-raw.json,49eacc85-7699-4400-a4be-31d0fb9f8450,i-0b559eec365c2acb7/da486a47-ba1f-4134-80a3-f66d5ffea5cc,2,f594787add0d,x86_64,AMD EPYC 9R14,4,4,16375955456,ubuntu-24.04,ami-0f8a61b66d1accaee,coherent-d5-r5-clifft-aa,coherent-surface-d5-r5-p1e-3-rz2e-2,coherent-d5-r5-aa-a,coherent-d5-r5-aa-b,3,19,18,0.4152603912817332,0.4131718502838458,0.9949705268266955,0.504215285957598
ec2-aa-p02-r02-raw.json,49eacc85-7699-4400-a4be-31d0fb9f8450,i-0b559eec365c2acb7/da486a47-ba1f-4134-80a3-f66d5ffea5cc,2,f594787add0d,x86_64,AMD EPYC 9R14,4,4,16375955456,ubuntu-24.04,ami-0f8a61b66d1accaee,coherent-d5-r5-clifft-aa,coherent-surface-d5-r5-p1e-3-rz2e-2,coherent-d5-r5-aa-a,coherent-d5-r5-aa-b,4,20,21,0.31570633571401985,0.31603862599853083,1.0010525296673551,0.10519760493544801
ec2-aa-p02-r02-raw.json,49eacc85-7699-4400-a4be-31d0fb9f8450,i-0b559eec365c2acb7/da486a47-ba1f-4134-80a3-f66d5ffea5cc,2,f594787add0d,x86_64,AMD EPYC 9R14,4,4,16375955456,ubuntu-24.04,ami-0f8a61b66d1accaee,coherent-d5-r5-clifft-aa,coherent-surface-d5-r5-p1e-3-rz2e-2,coherent-d5-r5-aa-a,coherent-d5-r5-aa-b,5,23,22,0.3705679286032404,0.36902191675302004,0.995827993382893,0.4180727628772779
