execution_id,campaign_id,hardware_epoch,campaign_run_id,result_id,placement,replica,case_id,pair_id,workload_id,workload_family,implementation_id,simulator_name,simulator_version,adapter,mode,batch_enabled,batch_size_effective,shots_per_call,cpu_model,instance_type,image_id,boot_id,status,error_phase,error_type,error_message,setup_seconds,sample_count,median_attempted_shots_per_second,mad_attempted_shots_per_second,min_attempted_shots_per_second,max_attempted_shots_per_second,total_attempted_shots,total_duration_seconds
clifft-history-v1-20260825-r1,clifft-history-v1,aws-m7a-xlarge-ubuntu2404-v1,clifft-0.2.0,7cdb4f0a-e0e8-4325-8d89-28d1691ed644,1,1,distillation-color-code-85q-p5e-2--clifft-0.2.0,,distillation-color-code-85q-p5e-2,magic-state-distillation,clifft-0.2.0,Clifft,0.2.0,clifft,throughput,false,1,100000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,459354a4-c002-4feb-a542-95befe0c2e78,success,,,,0.038572025999997095,3,103169.42552840343,49.79901163071918,102093.50927744708,103219.22454003415,3300000,32.09343920899994
clifft-history-v1-20260825-r1,clifft-history-v1,aws-m7a-xlarge-ubuntu2404-v1,clifft-0.2.0,7cdb4f0a-e0e8-4325-8d89-28d1691ed644,1,1,surface-code-d7-r7-p1e-3--clifft-0.2.0,,surface-code-d7-r7-p1e-3,surface-code-memory,clifft-0.2.0,Clifft,0.2.0,clifft,throughput,false,1,100000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,459354a4-c002-4feb-a542-95befe0c2e78,success,,,,0.04593066400002499,3,396450.6317678779,20.732688036048785,394958.61544734746,396471.36445591395,12000000,30.306173011999704
clifft-history-v1-20260825-r1,clifft-history-v1,aws-m7a-xlarge-ubuntu2404-v1,clifft-0.2.0,7cdb4f0a-e0e8-4325-8d89-28d1691ed644,1,1,coherent-surface-d3-r1-p1e-3-rz2e-2--clifft-0.2.0,,coherent-surface-d3-r1-p1e-3-rz2e-2,coherent-noise-surface-code,clifft-0.2.0,Clifft,0.2.0,clifft,throughput,false,1,100000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,459354a4-c002-4feb-a542-95befe0c2e78,success,,,,0.037106537999989087,3,1241465.9828214748,6382.17378540081,1205792.7263151628,1247848.1566068756,37100000,30.120878062999964
clifft-history-v1-20260825-r1,clifft-history-v1,aws-m7a-xlarge-ubuntu2404-v1,clifft-0.2.0,7cdb4f0a-e0e8-4325-8d89-28d1691ed644,1,1,coherent-surface-d3-r3-p1e-3-rz2e-2--clifft-0.2.0,,coherent-surface-d3-r3-p1e-3-rz2e-2,coherent-noise-surface-code,clifft-0.2.0,Clifft,0.2.0,clifft,throughput,false,1,100000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,459354a4-c002-4feb-a542-95befe0c2e78,success,,,,0.03684710800007451,3,161617.94056202128,10.953475337097188,161606.98708668418,161664.19927902927,5100000,31.553605783999842
clifft-history-v1-20260825-r1,clifft-history-v1,aws-m7a-xlarge-ubuntu2404-v1,clifft-0.2.0,7cdb4f0a-e0e8-4325-8d89-28d1691ed644,1,1,coherent-surface-d5-r1-p1e-3-rz2e-2--clifft-0.2.0,,coherent-surface-d5-r1-p1e-3-rz2e-2,coherent-noise-surface-code,clifft-0.2.0,Clifft,0.2.0,clifft,throughput,false,1,10000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,459354a4-c002-4feb-a542-95befe0c2e78,success,,,,0.04012023699999645,3,9277.784996879089,0.7932709496162715,9276.312413707625,9278.578267828705,300000,32.336093719999894
clifft-history-v1-20260825-r1,clifft-history-v1,aws-m7a-xlarge-ubuntu2404-v1,clifft-0.2.0,7cdb4f0a-e0e8-4325-8d89-28d1691ed644,1,1,coherent-surface-d5-r5-p1e-3-rz2e-2--clifft-0.2.0,,coherent-surface-d5-r5-p1e-3-rz2e-2,coherent-noise-surface-code,clifft-0.2.0,Clifft,0.2.0,clifft,throughput,false,1,1,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,459354a4-c002-4feb-a542-95befe0c2e78,success,,,,0.039697631999956684,3,0.391285788583127,0.08155518929732458,0.28344866897624316,0.4728409778804516,13,33.936690393000276
clifft-history-v1-20260825-r1,clifft-history-v1,aws-m7a-xlarge-ubuntu2404-v1,clifft-0.3.0,d824ce96-d2c0-42ae-b942-4ca8e2d665ee,1,1,msc-d3-inject-cultivate-p1e-3--clifft-0.3.0,,msc-d3-inject-cultivate-p1e-3,magic-state-cultivation,clifft-0.3.0,Clifft,0.3.0,clifft,throughput,false,1,100000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,459354a4-c002-4feb-a542-95befe0c2e78,success,,,,0.038059313000076145,3,866185.2070511484,1012.6741041704081,861613.5603187787,867197.8811553188,26100000,30.173687761999417
clifft-history-v1-20260825-r1,clifft-history-v1,aws-m7a-xlarge-ubuntu2404-v1,clifft-0.3.0,d824ce96-d2c0-42ae-b942-4ca8e2d665ee,1,1,msc-d5-inject-cultivate-p1e-3--clifft-0.3.0,,msc-d5-inject-cultivate-p1e-3,magic-state-cultivation,clifft-0.3.0,Clifft,0.3.0,clifft,throughput,false,1,20000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,459354a4-c002-4feb-a542-95befe0c2e78,success,,,,0.048997079000059784,3,79524.57463301076,56.738381034490885,79467.83625197627,79730.29140795274,2400000,30.160577000999297
clifft-history-v1-20260825-r1,clifft-history-v1,aws-m7a-xlarge-ubuntu2404-v1,clifft-0.3.0,d824ce96-d2c0-42ae-b942-4ca8e2d665ee,1,1,distillation-color-code-85q-p5e-2--clifft-0.3.0,,distillation-color-code-85q-p5e-2,magic-state-distillation,clifft-0.3.0,Clifft,0.3.0,clifft,throughput,false,1,100000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,459354a4-c002-4feb-a542-95befe0c2e78,success,,,,0.0399698469999521,3,102233.7831802681,27.856174677304807,102205.9270055908,102276.38712864088,3300000,32.27740859300002
clifft-history-v1-20260825-r1,clifft-history-v1,aws-m7a-xlarge-ubuntu2404-v1,clifft-0.3.0,d824ce96-d2c0-42ae-b942-4ca8e2d665ee,1,1,surface-code-d7-r7-p1e-3--clifft-0.3.0,,surface-code-d7-r7-p1e-3,surface-code-memory,clifft-0.3.0,Clifft,0.3.0,clifft,throughput,false,1,100000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,459354a4-c002-4feb-a542-95befe0c2e78,success,,,,0.05194728899994061,3,385337.681668819,375.54690725851106,384728.90365906386,385713.2285760775,11700000,30.369139944999574
clifft-history-v1-20260825-r1,clifft-history-v1,aws-m7a-xlarge-ubuntu2404-v1,clifft-0.3.0,d824ce96-d2c0-42ae-b942-4ca8e2d665ee,1,1,coherent-surface-d3-r1-p1e-3-rz2e-2--clifft-0.3.0,,coherent-surface-d3-r1-p1e-3-rz2e-2,coherent-noise-surface-code,clifft-0.3.0,Clifft,0.3.0,clifft,throughput,false,1,100000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,459354a4-c002-4feb-a542-95befe0c2e78,success,,,,0.036870616999976846,3,1106913.7255101823,1159.6509808276314,1105754.0745293547,1108186.5903923758,33300000,30.082644016000472
clifft-history-v1-20260825-r1,clifft-history-v1,aws-m7a-xlarge-ubuntu2404-v1,clifft-0.3.0,d824ce96-d2c0-42ae-b942-4ca8e2d665ee,1,1,coherent-surface-d3-r3-p1e-3-rz2e-2--clifft-0.3.0,,coherent-surface-d3-r3-p1e-3-rz2e-2,coherent-noise-surface-code,clifft-0.3.0,Clifft,0.3.0,clifft,throughput,false,1,100000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,459354a4-c002-4feb-a542-95befe0c2e78,success,,,,0.03723652300004687,3,160002.29153398838,35.35994061062229,159578.17187431484,160037.651474599,5000000,31.273782074000337
clifft-history-v1-20260825-r1,clifft-history-v1,aws-m7a-xlarge-ubuntu2404-v1,clifft-0.3.0,d824ce96-d2c0-42ae-b942-4ca8e2d665ee,1,1,coherent-surface-d5-r1-p1e-3-rz2e-2--clifft-0.3.0,,coherent-surface-d5-r1-p1e-3-rz2e-2,coherent-noise-surface-code,clifft-0.3.0,Clifft,0.3.0,clifft,throughput,false,1,10000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,459354a4-c002-4feb-a542-95befe0c2e78,success,,,,0.037606272000061836,3,9232.823179102192,0.5193849076767947,9232.303794194515,9235.64138710205,300000,32.490074317999756
clifft-history-v1-20260825-r1,clifft-history-v1,aws-m7a-xlarge-ubuntu2404-v1,clifft-0.3.0,d824ce96-d2c0-42ae-b942-4ca8e2d665ee,1,1,coherent-surface-d5-r5-p1e-3-rz2e-2--clifft-0.3.0,,coherent-surface-d5-r5-p1e-3-rz2e-2,coherent-noise-surface-code,clifft-0.3.0,Clifft,0.3.0,clifft,throughput,false,1,1,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,459354a4-c002-4feb-a542-95befe0c2e78,success,,,,0.040501412000025994,3,0.38578860813214666,0.07831721236272565,0.27687676160030494,0.4641058204948723,13,34.569016219999526
clifft-history-v1-20260825-r1,clifft-history-v1,aws-m7a-xlarge-ubuntu2404-v1,clifft-0.4.1,e16f5ce4-66de-4c13-8207-f12bacfbef9b,1,1,msc-d3-inject-cultivate-p1e-3--clifft-0.4.1,,msc-d3-inject-cultivate-p1e-3,magic-state-cultivation,clifft-0.4.1,Clifft,0.4.1,clifft,throughput,false,1,100000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,459354a4-c002-4feb-a542-95befe0c2e78,success,,,,0.03838723100000152,3,758614.5801987561,900.7996045361506,757713.7805942199,760721.0739671149,22900000,30.17041050199964
clifft-history-v1-20260825-r1,clifft-history-v1,aws-m7a-xlarge-ubuntu2404-v1,clifft-0.4.1,e16f5ce4-66de-4c13-8207-f12bacfbef9b,1,1,msc-d5-inject-cultivate-p1e-3--clifft-0.4.1,,msc-d5-inject-cultivate-p1e-3,magic-state-cultivation,clifft-0.4.1,Clifft,0.4.1,clifft,throughput,false,1,20000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,459354a4-c002-4feb-a542-95befe0c2e78,success,,,,0.04258469299998069,3,72892.33035653844,1.3853786097897682,72890.94497792865,72949.05598180133,2220000,30.448177816000225
clifft-history-v1-20260825-r1,clifft-history-v1,aws-m7a-xlarge-ubuntu2404-v1,clifft-0.4.1,e16f5ce4-66de-4c13-8207-f12bacfbef9b,1,1,distillation-color-code-85q-p5e-2--clifft-0.4.1,,distillation-color-code-85q-p5e-2,magic-state-distillation,clifft-0.4.1,Clifft,0.4.1,clifft,throughput,false,1,100000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,459354a4-c002-4feb-a542-95befe0c2e78,success,,,,0.039683749000005264,3,91581.74724502454,28.34747898108617,91553.39976604345,91643.33472422427,3000000,32.75366198600034
clifft-history-v1-20260825-r1,clifft-history-v1,aws-m7a-xlarge-ubuntu2404-v1,clifft-0.4.1,e16f5ce4-66de-4c13-8207-f12bacfbef9b,1,1,surface-code-d7-r7-p1e-3--clifft-0.4.1,,surface-code-d7-r7-p1e-3,surface-code-memory,clifft-0.4.1,Clifft,0.4.1,clifft,throughput,false,1,100000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,459354a4-c002-4feb-a542-95befe0c2e78,success,,,,0.045974671999942984,3,292509.3440508366,7344.152453881456,285165.1915969551,303839.47179794725,9000000,30.62838277000003
clifft-history-v1-20260825-r1,clifft-history-v1,aws-m7a-xlarge-ubuntu2404-v1,clifft-0.4.1,e16f5ce4-66de-4c13-8207-f12bacfbef9b,1,1,coherent-surface-d3-r1-p1e-3-rz2e-2--clifft-0.4.1,,coherent-surface-d3-r1-p1e-3-rz2e-2,coherent-noise-surface-code,clifft-0.4.1,Clifft,0.4.1,clifft,throughput,false,1,100000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,459354a4-c002-4feb-a542-95befe0c2e78,success,,,,0.0370438859999922,3,1088143.5053077617,14934.056663625408,1045798.4797178409,1103077.5619713871,32500000,30.119992035998166
clifft-history-v1-20260825-r1,clifft-history-v1,aws-m7a-xlarge-ubuntu2404-v1,clifft-0.4.1,e16f5ce4-66de-4c13-8207-f12bacfbef9b,1,1,coherent-surface-d3-r3-p1e-3-rz2e-2--clifft-0.4.1,,coherent-surface-d3-r3-p1e-3-rz2e-2,coherent-noise-surface-code,clifft-0.4.1,Clifft,0.4.1,clifft,throughput,false,1,100000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,459354a4-c002-4feb-a542-95befe0c2e78,success,,,,0.037279607000073156,3,150311.5394215106,48.33902545430465,149192.42228350684,150359.8784469649,4700000,31.339825173000236
clifft-history-v1-20260825-r1,clifft-history-v1,aws-m7a-xlarge-ubuntu2404-v1,clifft-0.4.1,e16f5ce4-66de-4c13-8207-f12bacfbef9b,1,1,coherent-surface-d5-r1-p1e-3-rz2e-2--clifft-0.4.1,,coherent-surface-d5-r1-p1e-3-rz2e-2,coherent-noise-surface-code,clifft-0.4.1,Clifft,0.4.1,clifft,throughput,false,1,10000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,459354a4-c002-4feb-a542-95befe0c2e78,success,,,,0.03786277900007917,3,9131.830806359701,0.27837709497543983,9130.00022937124,9132.109183454677,300000,32.85398165599986
clifft-history-v1-20260825-r1,clifft-history-v1,aws-m7a-xlarge-ubuntu2404-v1,clifft-0.4.1,e16f5ce4-66de-4c13-8207-f12bacfbef9b,1,1,coherent-surface-d5-r5-p1e-3-rz2e-2--clifft-0.4.1,,coherent-surface-d5-r5-p1e-3-rz2e-2,coherent-noise-surface-code,clifft-0.4.1,Clifft,0.4.1,clifft,throughput,false,1,1,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,459354a4-c002-4feb-a542-95befe0c2e78,success,,,,0.03983413300011307,3,0.39300729338494206,0.07935963984075778,0.28593335156367067,0.47236693322569984,13,33.79935725999985
clifft-history-v1-20260825-r1,clifft-history-v1,aws-m7a-xlarge-ubuntu2404-v1,clifft-0.5.0,8002e2ba-abe7-44c1-8ca8-012b5f4c8457,1,1,msc-d3-inject-cultivate-p1e-3--clifft-0.5.0,,msc-d3-inject-cultivate-p1e-3,magic-state-cultivation,clifft-0.5.0,Clifft,0.5.0,clifft,throughput,false,1,100000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,459354a4-c002-4feb-a542-95befe0c2e78,success,,,,0.037461038999936136,3,812389.0679445424,1511.638216573745,806425.2858957164,813900.7061611161,24500000,30.212952743999722
clifft-history-v1-20260825-r1,clifft-history-v1,aws-m7a-xlarge-ubuntu2404-v1,clifft-0.5.0,8002e2ba-abe7-44c1-8ca8-012b5f4c8457,1,1,msc-d5-inject-cultivate-p1e-3--clifft-0.5.0,,msc-d5-inject-cultivate-p1e-3,magic-state-cultivation,clifft-0.5.0,Clifft,0.5.0,clifft,throughput,false,1,20000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,459354a4-c002-4feb-a542-95befe0c2e78,success,,,,0.042202845000019806,3,78312.54819026799,21.018758364283713,78291.5294319037,78385.710989574,2400000,30.63963738199959
clifft-history-v1-20260825-r1,clifft-history-v1,aws-m7a-xlarge-ubuntu2404-v1,clifft-0.5.0,8002e2ba-abe7-44c1-8ca8-012b5f4c8457,1,1,distillation-color-code-85q-p5e-2--clifft-0.5.0,,distillation-color-code-85q-p5e-2,magic-state-distillation,clifft-0.5.0,Clifft,0.5.0,clifft,throughput,false,1,100000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,459354a4-c002-4feb-a542-95befe0c2e78,success,,,,0.03971040699980222,3,102513.90215141595,374.4532458430622,102139.44890557289,102952.5206340365,3300000,32.184378931999845
clifft-history-v1-20260825-r1,clifft-history-v1,aws-m7a-xlarge-ubuntu2404-v1,clifft-0.5.0,8002e2ba-abe7-44c1-8ca8-012b5f4c8457,1,1,surface-code-d7-r7-p1e-3--clifft-0.5.0,,surface-code-d7-r7-p1e-3,surface-code-memory,clifft-0.5.0,Clifft,0.5.0,clifft,throughput,false,1,100000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,459354a4-c002-4feb-a542-95befe0c2e78,success,,,,0.045129262000045856,3,321700.80932842003,1262.408891258412,320438.4004371616,323921.6819059467,9900000,30.74401750400102
clifft-history-v1-20260825-r1,clifft-history-v1,aws-m7a-xlarge-ubuntu2404-v1,clifft-0.5.0,8002e2ba-abe7-44c1-8ca8-012b5f4c8457,1,1,coherent-surface-d3-r1-p1e-3-rz2e-2--clifft-0.5.0,,coherent-surface-d3-r1-p1e-3-rz2e-2,coherent-noise-surface-code,clifft-0.5.0,Clifft,0.5.0,clifft,throughput,false,1,100000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,459354a4-c002-4feb-a542-95befe0c2e78,success,,,,0.03682928099988203,3,1162023.9067159437,940.5071209997404,1150797.7217408207,1162964.4138369435,35000000,30.20910101099571
clifft-history-v1-20260825-r1,clifft-history-v1,aws-m7a-xlarge-ubuntu2404-v1,clifft-0.5.0,8002e2ba-abe7-44c1-8ca8-012b5f4c8457,1,1,coherent-surface-d3-r3-p1e-3-rz2e-2--clifft-0.5.0,,coherent-surface-d3-r3-p1e-3-rz2e-2,coherent-noise-surface-code,clifft-0.5.0,Clifft,0.5.0,clifft,throughput,false,1,100000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,459354a4-c002-4feb-a542-95befe0c2e78,success,,,,0.0373900039999171,3,159037.92353965013,22.825125403760467,158905.8602146288,159060.7486650539,4800000,30.188397964999012
clifft-history-v1-20260825-r1,clifft-history-v1,aws-m7a-xlarge-ubuntu2404-v1,clifft-0.5.0,8002e2ba-abe7-44c1-8ca8-012b5f4c8457,1,1,coherent-surface-d5-r1-p1e-3-rz2e-2--clifft-0.5.0,,coherent-surface-d5-r1-p1e-3-rz2e-2,coherent-noise-surface-code,clifft-0.5.0,Clifft,0.5.0,clifft,throughput,false,1,10000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,459354a4-c002-4feb-a542-95befe0c2e78,success,,,,0.03782977400010168,3,9236.454899396484,0.244588429804935,9236.210310966679,9237.190442957508,300000,32.4794186260001
clifft-history-v1-20260825-r1,clifft-history-v1,aws-m7a-xlarge-ubuntu2404-v1,clifft-0.5.0,8002e2ba-abe7-44c1-8ca8-012b5f4c8457,1,1,coherent-surface-d5-r5-p1e-3-rz2e-2--clifft-0.5.0,,coherent-surface-d5-r5-p1e-3-rz2e-2,coherent-noise-surface-code,clifft-0.5.0,Clifft,0.5.0,clifft,throughput,false,1,1,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,459354a4-c002-4feb-a542-95befe0c2e78,success,,,,0.03962599499982389,3,0.39556657385853516,0.08407236050544759,0.2882432799570633,0.47963893436398275,13,33.47248044100024
clifft-history-v1-20260825-r1,clifft-history-v1,aws-m7a-xlarge-ubuntu2404-v1,clifft-0.6.0,a2c9ee06-210f-48a5-9a5d-0ebcef1419e3,1,1,msc-d3-inject-cultivate-p1e-3--clifft-0.6.0,,msc-d3-inject-cultivate-p1e-3,magic-state-cultivation,clifft-0.6.0,Clifft,0.6.0,clifft,throughput,false,1,100000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,459354a4-c002-4feb-a542-95befe0c2e78,success,,,,0.037324650000073234,3,819684.3570953335,179.2138351027388,818327.1243017301,819863.5709304363,24600000,30.0259574599977
clifft-history-v1-20260825-r1,clifft-history-v1,aws-m7a-xlarge-ubuntu2404-v1,clifft-0.6.0,a2c9ee06-210f-48a5-9a5d-0ebcef1419e3,1,1,msc-d5-inject-cultivate-p1e-3--clifft-0.6.0,,msc-d5-inject-cultivate-p1e-3,magic-state-cultivation,clifft-0.6.0,Clifft,0.6.0,clifft,throughput,false,1,20000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,459354a4-c002-4feb-a542-95befe0c2e78,success,,,,0.042005234000043856,3,78461.88368326583,52.87546570129052,78184.1613287942,78514.75914896712,2400000,30.617452134000587
clifft-history-v1-20260825-r1,clifft-history-v1,aws-m7a-xlarge-ubuntu2404-v1,clifft-0.6.0,a2c9ee06-210f-48a5-9a5d-0ebcef1419e3,1,1,distillation-color-code-85q-p5e-2--clifft-0.6.0,,distillation-color-code-85q-p5e-2,magic-state-distillation,clifft-0.6.0,Clifft,0.6.0,clifft,throughput,false,1,100000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,459354a4-c002-4feb-a542-95befe0c2e78,success,,,,0.039430173000027935,3,103294.79718842344,13.735556367886602,103111.12059549964,103308.53274479133,3300000,31.96495194599993
