execution_id,campaign_id,hardware_epoch,placement,replica,comparison_id,workload_id,baseline_run_id,baseline_result_id,baseline_case_id,baseline_implementation_id,baseline_mode,baseline_batch_enabled,baseline_batch_size_effective,baseline_shots_per_call,candidate_run_id,candidate_result_id,candidate_case_id,candidate_implementation_id,candidate_mode,candidate_batch_enabled,candidate_batch_size_effective,candidate_shots_per_call,statistic,baseline_rate,candidate_rate,ratio_candidate_over_baseline,symmetric_delta_percent
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,2,1,clifft-0.9-vs-0.8,coherent-surface-d5-r1-p1e-3-rz2e-2,clifft-0.8.0,422f6ad8-61f5-464d-9444-249b3b7d1869,coherent-surface-d5-r1-p1e-3-rz2e-2--clifft-0.8.0,clifft-0.8.0,throughput,false,1,10000,clifft-0.9.0,532a90a9-0da3-4104-b7ba-16c2563ca346,coherent-surface-d5-r1-p1e-3-rz2e-2--clifft-0.9.0,clifft-0.9.0,throughput,false,1,10000,result-sample-median,14507.314217380816,14568.90639341396,1.0042455946779834,0.4236601232161331
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,2,1,clifft-0.9-vs-0.8,coherent-surface-d5-r5-p1e-3-rz2e-2,clifft-0.8.0,422f6ad8-61f5-464d-9444-249b3b7d1869,coherent-surface-d5-r5-p1e-3-rz2e-2--clifft-0.8.0,clifft-0.8.0,throughput,false,1,1,clifft-0.9.0,532a90a9-0da3-4104-b7ba-16c2563ca346,coherent-surface-d5-r5-p1e-3-rz2e-2--clifft-0.9.0,clifft-0.9.0,throughput,false,1,1,result-sample-median,6.353665661466587,6.90387194763581,1.086596669621143,8.300278715279095
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,2,1,clifft-0.9-vs-0.8,distillation-color-code-85q-p5e-2,clifft-0.8.0,422f6ad8-61f5-464d-9444-249b3b7d1869,distillation-color-code-85q-p5e-2--clifft-0.8.0,clifft-0.8.0,throughput,false,1,100000,clifft-0.9.0,532a90a9-0da3-4104-b7ba-16c2563ca346,distillation-color-code-85q-p5e-2--clifft-0.9.0,clifft-0.9.0,throughput,false,1,100000,result-sample-median,544778.563134947,575095.2018896675,1.0556494708240032,5.414295736100973
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,2,1,clifft-0.9-vs-0.8,msc-d3-inject-cultivate-p1e-3,clifft-0.8.0,422f6ad8-61f5-464d-9444-249b3b7d1869,msc-d3-inject-cultivate-p1e-3--clifft-0.8.0,clifft-0.8.0,throughput,false,1,100000,clifft-0.9.0,532a90a9-0da3-4104-b7ba-16c2563ca346,msc-d3-inject-cultivate-p1e-3--clifft-0.9.0,clifft-0.9.0,throughput,false,1,100000,result-sample-median,1105294.5058762282,1196809.3735903173,1.0827968177056486,7.950541982953034
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,2,1,clifft-0.9-vs-0.8,msc-d5-inject-cultivate-p1e-3,clifft-0.8.0,422f6ad8-61f5-464d-9444-249b3b7d1869,msc-d5-inject-cultivate-p1e-3--clifft-0.8.0,clifft-0.8.0,throughput,false,1,20000,clifft-0.9.0,532a90a9-0da3-4104-b7ba-16c2563ca346,msc-d5-inject-cultivate-p1e-3--clifft-0.9.0,clifft-0.9.0,throughput,false,1,20000,result-sample-median,125047.86810357902,181643.6703686976,1.4525930999338545,36.90731250496144
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,2,1,clifft-0.9-vs-0.8,surface-code-d7-r7-p1e-3,clifft-0.8.0,422f6ad8-61f5-464d-9444-249b3b7d1869,surface-code-d7-r7-p1e-3--clifft-0.8.0,clifft-0.8.0,throughput,false,1,100000,clifft-0.9.0,532a90a9-0da3-4104-b7ba-16c2563ca346,surface-code-d7-r7-p1e-3--clifft-0.9.0,clifft-0.9.0,throughput,false,1,100000,result-sample-median,466696.00607046514,483533.1407694906,1.0360773061693682,3.5438051453206603
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,3,1,clifft-0.9-vs-0.8,coherent-surface-d3-r1-p1e-3-rz2e-2,clifft-0.8.0,058afb4b-0779-47fb-92a3-ff819325b33d,coherent-surface-d3-r1-p1e-3-rz2e-2--clifft-0.8.0,clifft-0.8.0,throughput,false,1,100000,clifft-0.9.0,0c38cf98-9a97-4bbc-b2d1-4800bc1c7e85,coherent-surface-d3-r1-p1e-3-rz2e-2--clifft-0.9.0,clifft-0.9.0,throughput,false,1,100000,result-sample-median,1370939.3454902412,1881228.1545611129,1.3722183703819477,31.38145923067086
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,3,1,clifft-0.9-vs-0.8,coherent-surface-d3-r3-p1e-3-rz2e-2,clifft-0.8.0,058afb4b-0779-47fb-92a3-ff819325b33d,coherent-surface-d3-r3-p1e-3-rz2e-2--clifft-0.8.0,clifft-0.8.0,throughput,false,1,100000,clifft-0.9.0,0c38cf98-9a97-4bbc-b2d1-4800bc1c7e85,coherent-surface-d3-r3-p1e-3-rz2e-2--clifft-0.9.0,clifft-0.9.0,throughput,false,1,100000,result-sample-median,321968.0891365218,461150.41971663473,1.4322861031146985,35.545662375912805
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,3,1,clifft-0.9-vs-0.8,coherent-surface-d5-r1-p1e-3-rz2e-2,clifft-0.8.0,058afb4b-0779-47fb-92a3-ff819325b33d,coherent-surface-d5-r1-p1e-3-rz2e-2--clifft-0.8.0,clifft-0.8.0,throughput,false,1,10000,clifft-0.9.0,0c38cf98-9a97-4bbc-b2d1-4800bc1c7e85,coherent-surface-d5-r1-p1e-3-rz2e-2--clifft-0.9.0,clifft-0.9.0,throughput,false,1,10000,result-sample-median,14506.580070183823,14619.368074471999,1.007774954795858,0.7744846878666859
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,3,1,clifft-0.9-vs-0.8,coherent-surface-d5-r5-p1e-3-rz2e-2,clifft-0.8.0,058afb4b-0779-47fb-92a3-ff819325b33d,coherent-surface-d5-r5-p1e-3-rz2e-2--clifft-0.8.0,clifft-0.8.0,throughput,false,1,1,clifft-0.9.0,0c38cf98-9a97-4bbc-b2d1-4800bc1c7e85,coherent-surface-d5-r5-p1e-3-rz2e-2--clifft-0.9.0,clifft-0.9.0,throughput,false,1,1,result-sample-median,6.332993217249771,6.962743260870903,1.0994395575706322,9.472962173362
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,3,1,clifft-0.9-vs-0.8,distillation-color-code-85q-p5e-2,clifft-0.8.0,058afb4b-0779-47fb-92a3-ff819325b33d,distillation-color-code-85q-p5e-2--clifft-0.8.0,clifft-0.8.0,throughput,false,1,100000,clifft-0.9.0,0c38cf98-9a97-4bbc-b2d1-4800bc1c7e85,distillation-color-code-85q-p5e-2--clifft-0.9.0,clifft-0.9.0,throughput,false,1,100000,result-sample-median,539743.0886587652,576446.3631049081,1.0680013792068164,6.576531320583382
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,3,1,clifft-0.9-vs-0.8,msc-d3-inject-cultivate-p1e-3,clifft-0.8.0,058afb4b-0779-47fb-92a3-ff819325b33d,msc-d3-inject-cultivate-p1e-3--clifft-0.8.0,clifft-0.8.0,throughput,false,1,100000,clifft-0.9.0,0c38cf98-9a97-4bbc-b2d1-4800bc1c7e85,msc-d3-inject-cultivate-p1e-3--clifft-0.9.0,clifft-0.9.0,throughput,false,1,100000,result-sample-median,1098987.471740945,1202875.0816715565,1.0945302950233267,9.026395583576308
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,3,1,clifft-0.9-vs-0.8,msc-d5-inject-cultivate-p1e-3,clifft-0.8.0,058afb4b-0779-47fb-92a3-ff819325b33d,msc-d5-inject-cultivate-p1e-3--clifft-0.8.0,clifft-0.8.0,throughput,false,1,20000,clifft-0.9.0,0c38cf98-9a97-4bbc-b2d1-4800bc1c7e85,msc-d5-inject-cultivate-p1e-3--clifft-0.9.0,clifft-0.9.0,throughput,false,1,20000,result-sample-median,136687.48477640242,181655.76582973418,1.3289860891572645,28.25144303685446
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,3,1,clifft-0.9-vs-0.8,surface-code-d7-r7-p1e-3,clifft-0.8.0,058afb4b-0779-47fb-92a3-ff819325b33d,surface-code-d7-r7-p1e-3--clifft-0.8.0,clifft-0.8.0,throughput,false,1,100000,clifft-0.9.0,0c38cf98-9a97-4bbc-b2d1-4800bc1c7e85,surface-code-d7-r7-p1e-3--clifft-0.9.0,clifft-0.9.0,throughput,false,1,100000,result-sample-median,466985.7312451924,453949.70196647436,0.9720847374844662,2.8310408761787462
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,1,1,current-tools-vs-clifft-0.9,coherent-surface-d3-r1-p1e-3-rz2e-2,clifft-0.9.0,6420ed1c-51bd-48bc-aeba-9677e05cfef0,coherent-surface-d3-r1-p1e-3-rz2e-2--clifft-0.9.0,clifft-0.9.0,throughput,false,1,100000,symft-single,121c76f6-331d-45f5-9159-ccba6d06ef1d,coherent-surface-d3-r1-p1e-3-rz2e-2--symft-single,symft-0.1.0-9ec5790,throughput,false,1,1,result-sample-median,1882957.8206412587,194467.7854395075,0.10327782349010861,162.55600491872497
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,1,1,current-tools-vs-clifft-0.9,coherent-surface-d3-r3-p1e-3-rz2e-2,clifft-0.9.0,6420ed1c-51bd-48bc-aeba-9677e05cfef0,coherent-surface-d3-r3-p1e-3-rz2e-2--clifft-0.9.0,clifft-0.9.0,throughput,false,1,100000,symft-single,121c76f6-331d-45f5-9159-ccba6d06ef1d,coherent-surface-d3-r3-p1e-3-rz2e-2--symft-single,symft-0.1.0-9ec5790,throughput,false,1,1,result-sample-median,462445.79958568176,140959.17128934347,0.3048123075517883,106.55750078761722
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,1,1,current-tools-vs-clifft-0.9,coherent-surface-d5-r1-p1e-3-rz2e-2,clifft-0.9.0,6420ed1c-51bd-48bc-aeba-9677e05cfef0,coherent-surface-d5-r1-p1e-3-rz2e-2--clifft-0.9.0,clifft-0.9.0,throughput,false,1,10000,symft-single,121c76f6-331d-45f5-9159-ccba6d06ef1d,coherent-surface-d5-r1-p1e-3-rz2e-2--symft-single,symft-0.1.0-9ec5790,throughput,false,1,1,result-sample-median,14662.899110987573,29240.38107742158,1.9941746073605895,66.40725660531666
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,1,1,current-tools-vs-clifft-0.9,coherent-surface-d5-r5-p1e-3-rz2e-2,clifft-0.9.0,6420ed1c-51bd-48bc-aeba-9677e05cfef0,coherent-surface-d5-r5-p1e-3-rz2e-2--clifft-0.9.0,clifft-0.9.0,throughput,false,1,1,symft-single,121c76f6-331d-45f5-9159-ccba6d06ef1d,coherent-surface-d5-r5-p1e-3-rz2e-2--symft-single,symft-0.1.0-9ec5790,throughput,false,1,1,result-sample-median,6.978629584084941,65.39898760186543,9.371322379828065,161.4321119958638
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,1,1,current-tools-vs-clifft-0.9,distillation-color-code-85q-p5e-2,clifft-0.9.0,6420ed1c-51bd-48bc-aeba-9677e05cfef0,distillation-color-code-85q-p5e-2--clifft-0.9.0,clifft-0.9.0,throughput,false,1,100000,symft-single,121c76f6-331d-45f5-9159-ccba6d06ef1d,distillation-color-code-85q-p5e-2--symft-single,symft-0.1.0-9ec5790,throughput,false,1,1,result-sample-median,577581.2765384133,100900.33856841587,0.17469461470970188,140.51403232051982
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,1,1,current-tools-vs-clifft-0.9,msc-d3-inject-cultivate-p1e-3,clifft-0.9.0,6420ed1c-51bd-48bc-aeba-9677e05cfef0,msc-d3-inject-cultivate-p1e-3--clifft-0.9.0,clifft-0.9.0,throughput,false,1,100000,symft-single,121c76f6-331d-45f5-9159-ccba6d06ef1d,msc-d3-inject-cultivate-p1e-3--symft-single,symft-0.1.0-9ec5790,throughput,false,1,1,result-sample-median,1190405.3537967717,97957.35783055949,0.08228907700904288,169.58702485053158
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,1,1,current-tools-vs-clifft-0.9,msc-d5-inject-cultivate-p1e-3,clifft-0.9.0,6420ed1c-51bd-48bc-aeba-9677e05cfef0,msc-d5-inject-cultivate-p1e-3--clifft-0.9.0,clifft-0.9.0,throughput,false,1,20000,symft-single,121c76f6-331d-45f5-9159-ccba6d06ef1d,msc-d5-inject-cultivate-p1e-3--symft-single,symft-0.1.0-9ec5790,throughput,false,1,1,result-sample-median,168146.46859625395,21633.106062646217,0.12865632114219835,154.40372105053257
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,1,1,current-tools-vs-clifft-0.9,surface-code-d7-r7-p1e-3,clifft-0.9.0,6420ed1c-51bd-48bc-aeba-9677e05cfef0,surface-code-d7-r7-p1e-3--clifft-0.9.0,clifft-0.9.0,throughput,false,1,100000,symft-single,121c76f6-331d-45f5-9159-ccba6d06ef1d,surface-code-d7-r7-p1e-3--symft-single,symft-0.1.0-9ec5790,throughput,false,1,1,result-sample-median,484979.4937663336,34311.824906065856,0.07074902206607013,173.57026880881722
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,2,1,current-tools-vs-clifft-0.9,coherent-surface-d3-r1-p1e-3-rz2e-2,clifft-0.9.0,532a90a9-0da3-4104-b7ba-16c2563ca346,coherent-surface-d3-r1-p1e-3-rz2e-2--clifft-0.9.0,clifft-0.9.0,throughput,false,1,100000,symft-single,ba7fd3c5-6f6d-40e5-adfe-79010cb0dc7d,coherent-surface-d3-r1-p1e-3-rz2e-2--symft-single,symft-0.1.0-9ec5790,throughput,false,1,1,result-sample-median,1878088.4924253079,190829.64474065046,0.10160844151396653,163.1054237840358
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,2,1,current-tools-vs-clifft-0.9,coherent-surface-d3-r3-p1e-3-rz2e-2,clifft-0.9.0,532a90a9-0da3-4104-b7ba-16c2563ca346,coherent-surface-d3-r3-p1e-3-rz2e-2--clifft-0.9.0,clifft-0.9.0,throughput,false,1,100000,symft-single,ba7fd3c5-6f6d-40e5-adfe-79010cb0dc7d,coherent-surface-d3-r3-p1e-3-rz2e-2--symft-single,symft-0.1.0-9ec5790,throughput,false,1,1,result-sample-median,418883.03987082094,140303.3416336336,0.33494634129111944,99.63751173184397
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,2,1,current-tools-vs-clifft-0.9,coherent-surface-d5-r1-p1e-3-rz2e-2,clifft-0.9.0,532a90a9-0da3-4104-b7ba-16c2563ca346,coherent-surface-d5-r1-p1e-3-rz2e-2--clifft-0.9.0,clifft-0.9.0,throughput,false,1,10000,symft-single,ba7fd3c5-6f6d-40e5-adfe-79010cb0dc7d,coherent-surface-d5-r1-p1e-3-rz2e-2--symft-single,symft-0.1.0-9ec5790,throughput,false,1,1,result-sample-median,14568.90639341396,25284.309105949167,1.7354980822293722,53.77434457054762
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,2,1,current-tools-vs-clifft-0.9,coherent-surface-d5-r5-p1e-3-rz2e-2,clifft-0.9.0,532a90a9-0da3-4104-b7ba-16c2563ca346,coherent-surface-d5-r5-p1e-3-rz2e-2--clifft-0.9.0,clifft-0.9.0,throughput,false,1,1,symft-single,ba7fd3c5-6f6d-40e5-adfe-79010cb0dc7d,coherent-surface-d5-r5-p1e-3-rz2e-2--symft-single,symft-0.1.0-9ec5790,throughput,false,1,1,result-sample-median,6.90387194763581,63.558171068404775,9.206163085074294,160.80799447688935
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,2,1,current-tools-vs-clifft-0.9,distillation-color-code-85q-p5e-2,clifft-0.9.0,532a90a9-0da3-4104-b7ba-16c2563ca346,distillation-color-code-85q-p5e-2--clifft-0.9.0,clifft-0.9.0,throughput,false,1,100000,symft-single,ba7fd3c5-6f6d-40e5-adfe-79010cb0dc7d,distillation-color-code-85q-p5e-2--symft-single,symft-0.1.0-9ec5790,throughput,false,1,1,result-sample-median,575095.2018896675,100543.13657702265,0.17482868270619292,140.47517385990992
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,2,1,current-tools-vs-clifft-0.9,msc-d3-inject-cultivate-p1e-3,clifft-0.9.0,532a90a9-0da3-4104-b7ba-16c2563ca346,msc-d3-inject-cultivate-p1e-3--clifft-0.9.0,clifft-0.9.0,throughput,false,1,100000,symft-single,ba7fd3c5-6f6d-40e5-adfe-79010cb0dc7d,msc-d3-inject-cultivate-p1e-3--symft-single,symft-0.1.0-9ec5790,throughput,false,1,1,result-sample-median,1196809.3735903173,98330.06278869639,0.08216017100009444,169.63104974592994
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,2,1,current-tools-vs-clifft-0.9,msc-d5-inject-cultivate-p1e-3,clifft-0.9.0,532a90a9-0da3-4104-b7ba-16c2563ca346,msc-d5-inject-cultivate-p1e-3--clifft-0.9.0,clifft-0.9.0,throughput,false,1,20000,symft-single,ba7fd3c5-6f6d-40e5-adfe-79010cb0dc7d,msc-d5-inject-cultivate-p1e-3--symft-single,symft-0.1.0-9ec5790,throughput,false,1,1,result-sample-median,181643.6703686976,21693.106763335843,0.1194267145081549,157.32575863686523
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,2,1,current-tools-vs-clifft-0.9,surface-code-d7-r7-p1e-3,clifft-0.9.0,532a90a9-0da3-4104-b7ba-16c2563ca346,surface-code-d7-r7-p1e-3--clifft-0.9.0,clifft-0.9.0,throughput,false,1,100000,symft-single,ba7fd3c5-6f6d-40e5-adfe-79010cb0dc7d,surface-code-d7-r7-p1e-3--symft-single,symft-0.1.0-9ec5790,throughput,false,1,1,result-sample-median,483533.1407694906,34038.20664974808,0.07039477500048902,173.69390185954265
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,3,1,current-tools-vs-clifft-0.9,coherent-surface-d3-r1-p1e-3-rz2e-2,clifft-0.9.0,0c38cf98-9a97-4bbc-b2d1-4800bc1c7e85,coherent-surface-d3-r1-p1e-3-rz2e-2--clifft-0.9.0,clifft-0.9.0,throughput,false,1,100000,symft-single,2d3cd1ef-4874-48f8-a7eb-6be8491343d1,coherent-surface-d3-r1-p1e-3-rz2e-2--symft-single,symft-0.1.0-9ec5790,throughput,false,1,1,result-sample-median,1881228.1545611129,194242.1395364735,0.10325283462589355,162.56421687385705
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,3,1,current-tools-vs-clifft-0.9,coherent-surface-d3-r3-p1e-3-rz2e-2,clifft-0.9.0,0c38cf98-9a97-4bbc-b2d1-4800bc1c7e85,coherent-surface-d3-r3-p1e-3-rz2e-2--clifft-0.9.0,clifft-0.9.0,throughput,false,1,100000,symft-single,2d3cd1ef-4874-48f8-a7eb-6be8491343d1,coherent-surface-d3-r3-p1e-3-rz2e-2--symft-single,symft-0.1.0-9ec5790,throughput,false,1,1,result-sample-median,461150.41971663473,141044.01025915783,0.30585250328043895,106.31330796943598
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,3,1,current-tools-vs-clifft-0.9,coherent-surface-d5-r1-p1e-3-rz2e-2,clifft-0.9.0,0c38cf98-9a97-4bbc-b2d1-4800bc1c7e85,coherent-surface-d5-r1-p1e-3-rz2e-2--clifft-0.9.0,clifft-0.9.0,throughput,false,1,10000,symft-single,2d3cd1ef-4874-48f8-a7eb-6be8491343d1,coherent-surface-d5-r1-p1e-3-rz2e-2--symft-single,symft-0.1.0-9ec5790,throughput,false,1,1,result-sample-median,14619.368074471999,29250.945251113983,2.0008351320048714,66.70377331501108
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,3,1,current-tools-vs-clifft-0.9,coherent-surface-d5-r5-p1e-3-rz2e-2,clifft-0.9.0,0c38cf98-9a97-4bbc-b2d1-4800bc1c7e85,coherent-surface-d5-r5-p1e-3-rz2e-2--clifft-0.9.0,clifft-0.9.0,throughput,false,1,1,symft-single,2d3cd1ef-4874-48f8-a7eb-6be8491343d1,coherent-surface-d5-r5-p1e-3-rz2e-2--symft-single,symft-0.1.0-9ec5790,throughput,false,1,1,result-sample-median,6.962743260870903,63.326196017231354,9.095006615152787,160.37644993718052
