execution_id,campaign_id,hardware_epoch,campaign_run_id,result_id,placement,replica,case_id,pair_id,workload_id,workload_family,implementation_id,simulator_name,simulator_version,adapter,mode,batch_enabled,batch_size_effective,shots_per_call,cpu_model,instance_type,image_id,boot_id,status,error_phase,error_type,error_message,setup_seconds,sample_count,median_attempted_shots_per_second,mad_attempted_shots_per_second,min_attempted_shots_per_second,max_attempted_shots_per_second,total_attempted_shots,total_duration_seconds
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,clifft-0.8.0,058afb4b-0779-47fb-92a3-ff819325b33d,3,1,msc-d5-inject-cultivate-p1e-3--clifft-0.8.0,,msc-d5-inject-cultivate-p1e-3,magic-state-cultivation,clifft-0.8.0,Clifft,0.8.0,clifft,throughput,false,1,20000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,272f026d-612e-4e7c-8486-8e6f2662eff6,success,,,,0.047442786000004844,5,136687.48477640242,54.42953556435532,136550.70041082907,136755.71513320445,20580000,150.5672883109998
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,clifft-0.8.0,058afb4b-0779-47fb-92a3-ff819325b33d,3,1,distillation-color-code-85q-p5e-2--clifft-0.8.0,,distillation-color-code-85q-p5e-2,magic-state-distillation,clifft-0.8.0,Clifft,0.8.0,clifft,throughput,false,1,100000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,272f026d-612e-4e7c-8486-8e6f2662eff6,success,,,,0.037605479999967883,5,539743.0886587652,143.7567750911694,539483.7439803734,540212.8896441683,81100000,150.24999324399943
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,clifft-0.8.0,058afb4b-0779-47fb-92a3-ff819325b33d,3,1,surface-code-d7-r7-p1e-3--clifft-0.8.0,,surface-code-d7-r7-p1e-3,surface-code-memory,clifft-0.8.0,Clifft,0.8.0,clifft,throughput,false,1,100000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,272f026d-612e-4e7c-8486-8e6f2662eff6,success,,,,0.04939345200000389,5,466985.7312451924,45.958217150648125,466937.28520837304,467172.4008911851,70500000,150.95814839799965
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,clifft-0.8.0,058afb4b-0779-47fb-92a3-ff819325b33d,3,1,coherent-surface-d3-r1-p1e-3-rz2e-2--clifft-0.8.0,,coherent-surface-d3-r1-p1e-3-rz2e-2,coherent-noise-surface-code,clifft-0.8.0,Clifft,0.8.0,clifft,throughput,false,1,100000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,272f026d-612e-4e7c-8486-8e6f2662eff6,success,,,,0.03552161799996156,5,1370939.3454902412,135.92007736652158,1370803.4254128747,1371581.7527985987,206000000,150.23735327099712
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,clifft-0.8.0,058afb4b-0779-47fb-92a3-ff819325b33d,3,1,coherent-surface-d3-r3-p1e-3-rz2e-2--clifft-0.8.0,,coherent-surface-d3-r3-p1e-3-rz2e-2,coherent-noise-surface-code,clifft-0.8.0,Clifft,0.8.0,clifft,throughput,false,1,100000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,272f026d-612e-4e7c-8486-8e6f2662eff6,success,,,,0.03600546100005886,5,321968.0891365218,73.85253266361542,321656.5248102395,322041.9416691854,48500000,150.66199054000094
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,clifft-0.8.0,058afb4b-0779-47fb-92a3-ff819325b33d,3,1,coherent-surface-d5-r1-p1e-3-rz2e-2--clifft-0.8.0,,coherent-surface-d5-r1-p1e-3-rz2e-2,coherent-noise-surface-code,clifft-0.8.0,Clifft,0.8.0,clifft,throughput,false,1,10000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,272f026d-612e-4e7c-8486-8e6f2662eff6,success,,,,0.036896135000006325,5,14506.580070183823,0.7891547922354221,14505.15350894129,14508.23118533081,2200000,151.65594780699962
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,clifft-0.8.0,058afb4b-0779-47fb-92a3-ff819325b33d,3,1,coherent-surface-d5-r5-p1e-3-rz2e-2--clifft-0.8.0,,coherent-surface-d5-r5-p1e-3-rz2e-2,coherent-noise-surface-code,clifft-0.8.0,Clifft,0.8.0,clifft,throughput,false,1,1,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,272f026d-612e-4e7c-8486-8e6f2662eff6,success,,,,0.039616505999902074,5,6.332993217249771,0.023865468889961328,5.844381039840316,6.3568586861397325,935,150.67015627399996
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,clifft-0.9.0,6420ed1c-51bd-48bc-aeba-9677e05cfef0,1,1,msc-d3-inject-cultivate-p1e-3--clifft-0.9.0,,msc-d3-inject-cultivate-p1e-3,magic-state-cultivation,clifft-0.9.0,Clifft,0.9.0,clifft,throughput,false,1,100000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,1b278a28-9935-4699-80c1-f2b5a60ada49,success,,,,0.042822839999871576,5,1190405.3537967717,1464.6406836521346,1188940.7131131196,1194528.7570716722,178900000,150.20924247700032
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,clifft-0.9.0,6420ed1c-51bd-48bc-aeba-9677e05cfef0,1,1,msc-d5-inject-cultivate-p1e-3--clifft-0.9.0,,msc-d5-inject-cultivate-p1e-3,magic-state-cultivation,clifft-0.9.0,Clifft,0.9.0,clifft,throughput,false,1,20000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,1b278a28-9935-4699-80c1-f2b5a60ada49,success,,,,0.04766510400008883,5,168146.46859625395,32.491691677685594,167259.88920934388,168201.41493144026,25260000,150.374877168
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,clifft-0.9.0,6420ed1c-51bd-48bc-aeba-9677e05cfef0,1,1,distillation-color-code-85q-p5e-2--clifft-0.9.0,,distillation-color-code-85q-p5e-2,magic-state-distillation,clifft-0.9.0,Clifft,0.9.0,clifft,throughput,false,1,100000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,1b278a28-9935-4699-80c1-f2b5a60ada49,success,,,,0.038311541999974,5,577581.2765384133,91.4380675124703,577380.4484049646,577745.6864988637,87000000,150.63015340599782
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,clifft-0.9.0,6420ed1c-51bd-48bc-aeba-9677e05cfef0,1,1,surface-code-d7-r7-p1e-3--clifft-0.9.0,,surface-code-d7-r7-p1e-3,surface-code-memory,clifft-0.9.0,Clifft,0.9.0,clifft,throughput,false,1,100000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,1b278a28-9935-4699-80c1-f2b5a60ada49,success,,,,0.049023596999859365,5,484979.4937663336,64.80033472547075,484880.5563339199,485044.2941010591,73000000,150.52750138100237
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,clifft-0.9.0,6420ed1c-51bd-48bc-aeba-9677e05cfef0,1,1,coherent-surface-d3-r1-p1e-3-rz2e-2--clifft-0.9.0,,coherent-surface-d3-r1-p1e-3-rz2e-2,coherent-noise-surface-code,clifft-0.9.0,Clifft,0.9.0,clifft,throughput,false,1,100000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,1b278a28-9935-4699-80c1-f2b5a60ada49,success,,,,0.03626511900006335,5,1882957.8206412587,224.71138975489885,1867089.2122123265,1883182.5320310136,281800000,150.08934779299625
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,clifft-0.9.0,6420ed1c-51bd-48bc-aeba-9677e05cfef0,1,1,coherent-surface-d3-r3-p1e-3-rz2e-2--clifft-0.9.0,,coherent-surface-d3-r3-p1e-3-rz2e-2,coherent-noise-surface-code,clifft-0.9.0,Clifft,0.9.0,clifft,throughput,false,1,100000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,1b278a28-9935-4699-80c1-f2b5a60ada49,success,,,,0.036331669999981386,5,462445.79958568176,57.06003622547723,462201.7574021912,462502.85962190724,69500000,150.30420072099446
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,clifft-0.9.0,6420ed1c-51bd-48bc-aeba-9677e05cfef0,1,1,coherent-surface-d5-r1-p1e-3-rz2e-2--clifft-0.9.0,,coherent-surface-d5-r1-p1e-3-rz2e-2,coherent-noise-surface-code,clifft-0.9.0,Clifft,0.9.0,clifft,throughput,false,1,10000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,1b278a28-9935-4699-80c1-f2b5a60ada49,success,,,,0.0373301330000686,5,14662.899110987573,0.921055478082053,14661.224980500996,14663.820166465655,2200000,150.04302084200162
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,clifft-0.9.0,6420ed1c-51bd-48bc-aeba-9677e05cfef0,1,1,coherent-surface-d5-r5-p1e-3-rz2e-2--clifft-0.9.0,,coherent-surface-d5-r5-p1e-3-rz2e-2,coherent-noise-surface-code,clifft-0.9.0,Clifft,0.9.0,clifft,throughput,false,1,1,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,1b278a28-9935-4699-80c1-f2b5a60ada49,success,,,,0.039604443999905925,5,6.978629584084941,0.16650607867953138,6.623973639450625,7.145135662764472,1039,150.6639335729983
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,clifft-0.9.0,532a90a9-0da3-4104-b7ba-16c2563ca346,2,1,msc-d3-inject-cultivate-p1e-3--clifft-0.9.0,,msc-d3-inject-cultivate-p1e-3,magic-state-cultivation,clifft-0.9.0,Clifft,0.9.0,clifft,throughput,false,1,100000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,8d0d29ac-0568-47e1-ac63-2f8ea1b47b4f,success,,,,0.20662280700003066,5,1196809.3735903173,504.7200768245384,1196304.6535134928,1203832.2536172618,180100000,150.24077987101123
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,clifft-0.9.0,532a90a9-0da3-4104-b7ba-16c2563ca346,2,1,msc-d5-inject-cultivate-p1e-3--clifft-0.9.0,,msc-d5-inject-cultivate-p1e-3,magic-state-cultivation,clifft-0.9.0,Clifft,0.9.0,clifft,throughput,false,1,20000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,8d0d29ac-0568-47e1-ac63-2f8ea1b47b4f,success,,,,0.0478591559999586,5,181643.6703686976,219.89670476940228,180349.36026673266,182730.9660091719,27300000,150.29724014699764
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,clifft-0.9.0,532a90a9-0da3-4104-b7ba-16c2563ca346,2,1,distillation-color-code-85q-p5e-2--clifft-0.9.0,,distillation-color-code-85q-p5e-2,magic-state-distillation,clifft-0.9.0,Clifft,0.9.0,clifft,throughput,false,1,100000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,8d0d29ac-0568-47e1-ac63-2f8ea1b47b4f,success,,,,0.03824876199996652,5,575095.2018896675,280.18682710360736,574398.0458760408,575491.0156375135,86500000,150.4198309980011
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,clifft-0.9.0,532a90a9-0da3-4104-b7ba-16c2563ca346,2,1,surface-code-d7-r7-p1e-3--clifft-0.9.0,,surface-code-d7-r7-p1e-3,surface-code-memory,clifft-0.9.0,Clifft,0.9.0,clifft,throughput,false,1,100000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,8d0d29ac-0568-47e1-ac63-2f8ea1b47b4f,success,,,,0.04939002800006165,5,483533.1407694906,58.356114006543066,483164.7796894173,483665.40995868354,72900000,150.77994125100145
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,clifft-0.9.0,532a90a9-0da3-4104-b7ba-16c2563ca346,2,1,coherent-surface-d3-r1-p1e-3-rz2e-2--clifft-0.9.0,,coherent-surface-d3-r1-p1e-3-rz2e-2,coherent-noise-surface-code,clifft-0.9.0,Clifft,0.9.0,clifft,throughput,false,1,100000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,8d0d29ac-0568-47e1-ac63-2f8ea1b47b4f,success,,,,0.036773102000097424,5,1878088.4924253079,70.91557252476923,1877741.7851667728,1878212.2353286212,282000000,150.15730772301072
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,clifft-0.9.0,532a90a9-0da3-4104-b7ba-16c2563ca346,2,1,coherent-surface-d3-r3-p1e-3-rz2e-2--clifft-0.9.0,,coherent-surface-d3-r3-p1e-3-rz2e-2,coherent-noise-surface-code,clifft-0.9.0,Clifft,0.9.0,clifft,throughput,false,1,100000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,8d0d29ac-0568-47e1-ac63-2f8ea1b47b4f,success,,,,0.03680920199985849,5,418883.03987082094,36.6181271620444,418846.4217436589,419457.9449003635,63000000,150.35590417900426
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,clifft-0.9.0,532a90a9-0da3-4104-b7ba-16c2563ca346,2,1,coherent-surface-d5-r1-p1e-3-rz2e-2--clifft-0.9.0,,coherent-surface-d5-r1-p1e-3-rz2e-2,coherent-noise-surface-code,clifft-0.9.0,Clifft,0.9.0,clifft,throughput,false,1,10000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,8d0d29ac-0568-47e1-ac63-2f8ea1b47b4f,success,,,,0.037257815999964805,5,14568.90639341396,0.16731809348857496,14568.105204464284,14569.459075450759,2200000,151.00673981800082
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,clifft-0.9.0,532a90a9-0da3-4104-b7ba-16c2563ca346,2,1,coherent-surface-d5-r5-p1e-3-rz2e-2--clifft-0.9.0,,coherent-surface-d5-r5-p1e-3-rz2e-2,coherent-noise-surface-code,clifft-0.9.0,Clifft,0.9.0,clifft,throughput,false,1,1,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,8d0d29ac-0568-47e1-ac63-2f8ea1b47b4f,success,,,,0.03974972299965884,5,6.90387194763581,0.12098114120017378,6.580513492806357,7.024853088835984,1027,150.67380313999502
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,clifft-0.9.0,0c38cf98-9a97-4bbc-b2d1-4800bc1c7e85,3,1,msc-d3-inject-cultivate-p1e-3--clifft-0.9.0,,msc-d3-inject-cultivate-p1e-3,magic-state-cultivation,clifft-0.9.0,Clifft,0.9.0,clifft,throughput,false,1,100000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,272f026d-612e-4e7c-8486-8e6f2662eff6,success,,,,0.20292255799995473,5,1202875.0816715565,666.2273591596168,1194820.0456019787,1203887.9424883614,180500000,150.2207621280072
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,clifft-0.9.0,0c38cf98-9a97-4bbc-b2d1-4800bc1c7e85,3,1,msc-d5-inject-cultivate-p1e-3--clifft-0.9.0,,msc-d5-inject-cultivate-p1e-3,magic-state-cultivation,clifft-0.9.0,Clifft,0.9.0,clifft,throughput,false,1,20000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,272f026d-612e-4e7c-8486-8e6f2662eff6,success,,,,0.047387840999817854,5,181655.76582973418,34.47528086756938,181473.88430136096,181694.91299488628,27300000,150.30744229399556
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,clifft-0.9.0,0c38cf98-9a97-4bbc-b2d1-4800bc1c7e85,3,1,distillation-color-code-85q-p5e-2--clifft-0.9.0,,distillation-color-code-85q-p5e-2,magic-state-distillation,clifft-0.9.0,Clifft,0.9.0,clifft,throughput,false,1,100000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,272f026d-612e-4e7c-8486-8e6f2662eff6,success,,,,0.037435169999980644,5,576446.3631049081,27.933550939080305,576360.9358737821,576474.2966558472,86500000,150.06308710499366
