source_result,run_id,workflow_run_id,run_attempt,hardware_key,machine,cpu_model,physical_cores,logical_cpus,memory_bytes,image_os,image_version,pair_id,workload_id,case_a,case_b,repetition,sequence_a,sequence_b,rate_a,rate_b,ratio_b_over_a,absolute_delta_percent
runner-aa-31393394827-1-2-raw.json,01efc13c-ecaa-490a-b539-1fe087adc8f2,31393394827,1,76daa92598aa,x86_64,Intel(R) Xeon(R) 6973P-C,2,4,16765386752,ubuntu24,20260720.247.2,coherent-d5-r5-clifft-aa,coherent-surface-d5-r5-p1e-3-rz2e-2,coherent-d5-r5-aa-a,coherent-d5-r5-aa-b,0,12,13,0.3853178475922361,0.3894761309665445,1.0107918265408482,1.0733907307961688
runner-aa-31393394827-1-2-raw.json,01efc13c-ecaa-490a-b539-1fe087adc8f2,31393394827,1,76daa92598aa,x86_64,Intel(R) Xeon(R) 6973P-C,2,4,16765386752,ubuntu24,20260720.247.2,coherent-d5-r5-clifft-aa,coherent-surface-d5-r5-p1e-3-rz2e-2,coherent-d5-r5-aa-a,coherent-d5-r5-aa-b,1,15,14,0.38132968051082056,0.3894300962966565,1.0212425525728415,2.101930077199468
runner-aa-31393394827-1-2-raw.json,01efc13c-ecaa-490a-b539-1fe087adc8f2,31393394827,1,76daa92598aa,x86_64,Intel(R) Xeon(R) 6973P-C,2,4,16765386752,ubuntu24,20260720.247.2,coherent-d5-r5-clifft-aa,coherent-surface-d5-r5-p1e-3-rz2e-2,coherent-d5-r5-aa-a,coherent-d5-r5-aa-b,2,16,17,0.30047236118707954,0.3086031661269275,1.0270600760340336,2.669883971764361
runner-aa-31393394827-1-2-raw.json,01efc13c-ecaa-490a-b539-1fe087adc8f2,31393394827,1,76daa92598aa,x86_64,Intel(R) Xeon(R) 6973P-C,2,4,16765386752,ubuntu24,20260720.247.2,coherent-d5-r5-clifft-aa,coherent-surface-d5-r5-p1e-3-rz2e-2,coherent-d5-r5-aa-a,coherent-d5-r5-aa-b,3,19,18,0.41992743284682726,0.42592630656449326,1.0142855008947562,1.4184186788228819
runner-aa-31393394827-1-2-raw.json,01efc13c-ecaa-490a-b539-1fe087adc8f2,31393394827,1,76daa92598aa,x86_64,Intel(R) Xeon(R) 6973P-C,2,4,16765386752,ubuntu24,20260720.247.2,coherent-d5-r5-clifft-aa,coherent-surface-d5-r5-p1e-3-rz2e-2,coherent-d5-r5-aa-a,coherent-d5-r5-aa-b,4,20,21,0.2599807323287654,0.26050367793939777,1.002011478335137,0.20094573451794404
runner-aa-31393394827-1-2-raw.json,01efc13c-ecaa-490a-b539-1fe087adc8f2,31393394827,1,76daa92598aa,x86_64,Intel(R) Xeon(R) 6973P-C,2,4,16765386752,ubuntu24,20260720.247.2,coherent-d5-r5-clifft-aa,coherent-surface-d5-r5-p1e-3-rz2e-2,coherent-d5-r5-aa-a,coherent-d5-r5-aa-b,5,23,22,0.3930568970546016,0.39267601039484656,0.999030963042223,0.09695067016893608
runner-aa-31393394827-1-2-raw.json,01efc13c-ecaa-490a-b539-1fe087adc8f2,31393394827,1,76daa92598aa,x86_64,Intel(R) Xeon(R) 6973P-C,2,4,16765386752,ubuntu24,20260720.247.2,msc-d3-clifft-aa,msc-d3-inject-cultivate-p1e-3,msc-d3-aa-a,msc-d3-aa-b,0,0,1,858931.8808426353,856249.9834865826,0.9968776367301425,0.3127245468050119
runner-aa-31393394827-1-2-raw.json,01efc13c-ecaa-490a-b539-1fe087adc8f2,31393394827,1,76daa92598aa,x86_64,Intel(R) Xeon(R) 6973P-C,2,4,16765386752,ubuntu24,20260720.247.2,msc-d3-clifft-aa,msc-d3-inject-cultivate-p1e-3,msc-d3-aa-a,msc-d3-aa-b,1,3,2,855773.659692798,863537.1988197842,1.0090719538268718,0.9030989467143363
runner-aa-31393394827-1-2-raw.json,01efc13c-ecaa-490a-b539-1fe087adc8f2,31393394827,1,76daa92598aa,x86_64,Intel(R) Xeon(R) 6973P-C,2,4,16765386752,ubuntu24,20260720.247.2,msc-d3-clifft-aa,msc-d3-inject-cultivate-p1e-3,msc-d3-aa-a,msc-d3-aa-b,2,4,5,857164.9216216005,855320.5990313708,0.997848345699051,0.21539716020798153
runner-aa-31393394827-1-2-raw.json,01efc13c-ecaa-490a-b539-1fe087adc8f2,31393394827,1,76daa92598aa,x86_64,Intel(R) Xeon(R) 6973P-C,2,4,16765386752,ubuntu24,20260720.247.2,msc-d3-clifft-aa,msc-d3-inject-cultivate-p1e-3,msc-d3-aa-a,msc-d3-aa-b,3,7,6,854475.7569601141,869815.9778465366,1.0179527865611973,1.7793068976396358
runner-aa-31393394827-1-2-raw.json,01efc13c-ecaa-490a-b539-1fe087adc8f2,31393394827,1,76daa92598aa,x86_64,Intel(R) Xeon(R) 6973P-C,2,4,16765386752,ubuntu24,20260720.247.2,msc-d3-clifft-aa,msc-d3-inject-cultivate-p1e-3,msc-d3-aa-a,msc-d3-aa-b,4,8,9,857392.3525635058,863639.0559088279,1.0072856998626651,0.7259255484322656
runner-aa-31393394827-1-2-raw.json,01efc13c-ecaa-490a-b539-1fe087adc8f2,31393394827,1,76daa92598aa,x86_64,Intel(R) Xeon(R) 6973P-C,2,4,16765386752,ubuntu24,20260720.247.2,msc-d3-clifft-aa,msc-d3-inject-cultivate-p1e-3,msc-d3-aa-a,msc-d3-aa-b,5,11,10,876370.6753630954,860668.4614411729,0.9820826798940793,1.8079286285754927
runner-aa-31393394827-1-3-raw.json,3fe95e3e-f8da-4a89-b2ba-aeb39a67da60,31393394827,1,ea9967c513bb,x86_64,AMD EPYC 7763 64-Core Processor,2,4,16770756608,ubuntu24,20260720.247.2,coherent-d5-r5-clifft-aa,coherent-surface-d5-r5-p1e-3-rz2e-2,coherent-d5-r5-aa-a,coherent-d5-r5-aa-b,0,12,13,0.37227407484468167,0.3705838669501354,0.9954597754483671,0.45505548219961484
runner-aa-31393394827-1-3-raw.json,3fe95e3e-f8da-4a89-b2ba-aeb39a67da60,31393394827,1,ea9967c513bb,x86_64,AMD EPYC 7763 64-Core Processor,2,4,16770756608,ubuntu24,20260720.247.2,coherent-d5-r5-clifft-aa,coherent-surface-d5-r5-p1e-3-rz2e-2,coherent-d5-r5-aa-a,coherent-d5-r5-aa-b,1,15,14,0.3731738676495661,0.3710298317047393,0.9942545924817002,0.5761959922228416
runner-aa-31393394827-1-3-raw.json,3fe95e3e-f8da-4a89-b2ba-aeb39a67da60,31393394827,1,ea9967c513bb,x86_64,AMD EPYC 7763 64-Core Processor,2,4,16770756608,ubuntu24,20260720.247.2,coherent-d5-r5-clifft-aa,coherent-surface-d5-r5-p1e-3-rz2e-2,coherent-d5-r5-aa-a,coherent-d5-r5-aa-b,2,16,17,0.28817495072302557,0.28824957128728435,1.0002589418826013,0.025890836149209277
runner-aa-31393394827-1-3-raw.json,3fe95e3e-f8da-4a89-b2ba-aeb39a67da60,31393394827,1,ea9967c513bb,x86_64,AMD EPYC 7763 64-Core Processor,2,4,16770756608,ubuntu24,20260720.247.2,coherent-d5-r5-clifft-aa,coherent-surface-d5-r5-p1e-3-rz2e-2,coherent-d5-r5-aa-a,coherent-d5-r5-aa-b,3,19,18,0.40406736487176337,0.40331107923615117,0.9981283179455678,0.187343529204035
runner-aa-31393394827-1-3-raw.json,3fe95e3e-f8da-4a89-b2ba-aeb39a67da60,31393394827,1,ea9967c513bb,x86_64,AMD EPYC 7763 64-Core Processor,2,4,16770756608,ubuntu24,20260720.247.2,coherent-d5-r5-clifft-aa,coherent-surface-d5-r5-p1e-3-rz2e-2,coherent-d5-r5-aa-a,coherent-d5-r5-aa-b,4,20,21,0.24926325502743185,0.24883553044907583,0.9982840448011122,0.1717428714253283
runner-aa-31393394827-1-3-raw.json,3fe95e3e-f8da-4a89-b2ba-aeb39a67da60,31393394827,1,ea9967c513bb,x86_64,AMD EPYC 7763 64-Core Processor,2,4,16770756608,ubuntu24,20260720.247.2,coherent-d5-r5-clifft-aa,coherent-surface-d5-r5-p1e-3-rz2e-2,coherent-d5-r5-aa-a,coherent-d5-r5-aa-b,5,23,22,0.372621464352075,0.3706217736089197,0.9946334526202552,0.5380986038006194
runner-aa-31393394827-1-3-raw.json,3fe95e3e-f8da-4a89-b2ba-aeb39a67da60,31393394827,1,ea9967c513bb,x86_64,AMD EPYC 7763 64-Core Processor,2,4,16770756608,ubuntu24,20260720.247.2,msc-d3-clifft-aa,msc-d3-inject-cultivate-p1e-3,msc-d3-aa-a,msc-d3-aa-b,0,0,1,486062.1433048313,500754.8231791849,1.0302279864349344,2.977792310706408
runner-aa-31393394827-1-3-raw.json,3fe95e3e-f8da-4a89-b2ba-aeb39a67da60,31393394827,1,ea9967c513bb,x86_64,AMD EPYC 7763 64-Core Processor,2,4,16770756608,ubuntu24,20260720.247.2,msc-d3-clifft-aa,msc-d3-inject-cultivate-p1e-3,msc-d3-aa-a,msc-d3-aa-b,1,3,2,489203.3751252078,507239.54944990366,1.0368684584812597,3.6201118759283792
runner-aa-31393394827-1-3-raw.json,3fe95e3e-f8da-4a89-b2ba-aeb39a67da60,31393394827,1,ea9967c513bb,x86_64,AMD EPYC 7763 64-Core Processor,2,4,16770756608,ubuntu24,20260720.247.2,msc-d3-clifft-aa,msc-d3-inject-cultivate-p1e-3,msc-d3-aa-a,msc-d3-aa-b,2,4,5,504968.4590853483,504170.8147429637,0.9984204075956954,0.1580840946480293
runner-aa-31393394827-1-3-raw.json,3fe95e3e-f8da-4a89-b2ba-aeb39a67da60,31393394827,1,ea9967c513bb,x86_64,AMD EPYC 7763 64-Core Processor,2,4,16770756608,ubuntu24,20260720.247.2,msc-d3-clifft-aa,msc-d3-inject-cultivate-p1e-3,msc-d3-aa-a,msc-d3-aa-b,3,7,6,502863.9159691903,507082.2894785917,1.0083886979666679,0.8353659802169537
runner-aa-31393394827-1-3-raw.json,3fe95e3e-f8da-4a89-b2ba-aeb39a67da60,31393394827,1,ea9967c513bb,x86_64,AMD EPYC 7763 64-Core Processor,2,4,16770756608,ubuntu24,20260720.247.2,msc-d3-clifft-aa,msc-d3-inject-cultivate-p1e-3,msc-d3-aa-a,msc-d3-aa-b,4,8,9,502474.4530974427,504534.7847851984,1.0041003710239496,0.40919817023482424
runner-aa-31393394827-1-3-raw.json,3fe95e3e-f8da-4a89-b2ba-aeb39a67da60,31393394827,1,ea9967c513bb,x86_64,AMD EPYC 7763 64-Core Processor,2,4,16770756608,ubuntu24,20260720.247.2,msc-d3-clifft-aa,msc-d3-inject-cultivate-p1e-3,msc-d3-aa-a,msc-d3-aa-b,5,11,10,501223.5822956019,504594.54271818453,1.006725462531399,0.6702922404657261
runner-aa-31394687395-1-1-raw.json,2d2ce947-df19-4d1a-9b37-0ef1cc463053,31394687395,1,ea9967c513bb,x86_64,AMD EPYC 7763 64-Core Processor,2,4,16770756608,ubuntu24,20260720.247.2,coherent-d5-r5-clifft-aa,coherent-surface-d5-r5-p1e-3-rz2e-2,coherent-d5-r5-aa-a,coherent-d5-r5-aa-b,0,12,13,0.3793763581857174,0.3761659807427663,0.9915377503798497,0.8498206592906733
runner-aa-31394687395-1-1-raw.json,2d2ce947-df19-4d1a-9b37-0ef1cc463053,31394687395,1,ea9967c513bb,x86_64,AMD EPYC 7763 64-Core Processor,2,4,16770756608,ubuntu24,20260720.247.2,coherent-d5-r5-clifft-aa,coherent-surface-d5-r5-p1e-3-rz2e-2,coherent-d5-r5-aa-a,coherent-d5-r5-aa-b,1,15,14,0.3789191406362472,0.3773715714632721,0.9959158326750753,0.4092524602553793
runner-aa-31394687395-1-1-raw.json,2d2ce947-df19-4d1a-9b37-0ef1cc463053,31394687395,1,ea9967c513bb,x86_64,AMD EPYC 7763 64-Core Processor,2,4,16770756608,ubuntu24,20260720.247.2,coherent-d5-r5-clifft-aa,coherent-surface-d5-r5-p1e-3-rz2e-2,coherent-d5-r5-aa-a,coherent-d5-r5-aa-b,2,16,17,0.2932451069293514,0.2925727130698263,0.9977070585539656,0.2295573253562191
runner-aa-31394687395-1-1-raw.json,2d2ce947-df19-4d1a-9b37-0ef1cc463053,31394687395,1,ea9967c513bb,x86_64,AMD EPYC 7763 64-Core Processor,2,4,16770756608,ubuntu24,20260720.247.2,coherent-d5-r5-clifft-aa,coherent-surface-d5-r5-p1e-3-rz2e-2,coherent-d5-r5-aa-a,coherent-d5-r5-aa-b,3,19,18,0.4094688435619681,0.40906460721355653,0.9990127787381938,0.09877088053727881
runner-aa-31394687395-1-1-raw.json,2d2ce947-df19-4d1a-9b37-0ef1cc463053,31394687395,1,ea9967c513bb,x86_64,AMD EPYC 7763 64-Core Processor,2,4,16770756608,ubuntu24,20260720.247.2,coherent-d5-r5-clifft-aa,coherent-surface-d5-r5-p1e-3-rz2e-2,coherent-d5-r5-aa-a,coherent-d5-r5-aa-b,4,20,21,0.2524545015774244,0.2518574347368967,0.9976349526873278,0.23678473481759915
runner-aa-31394687395-1-1-raw.json,2d2ce947-df19-4d1a-9b37-0ef1cc463053,31394687395,1,ea9967c513bb,x86_64,AMD EPYC 7763 64-Core Processor,2,4,16770756608,ubuntu24,20260720.247.2,coherent-d5-r5-clifft-aa,coherent-surface-d5-r5-p1e-3-rz2e-2,coherent-d5-r5-aa-a,coherent-d5-r5-aa-b,5,23,22,0.3767200423078151,0.3764848253854528,0.9993756187727063,0.06245762141252358
runner-aa-31394687395-1-1-raw.json,2d2ce947-df19-4d1a-9b37-0ef1cc463053,31394687395,1,ea9967c513bb,x86_64,AMD EPYC 7763 64-Core Processor,2,4,16770756608,ubuntu24,20260720.247.2,msc-d3-clifft-aa,msc-d3-inject-cultivate-p1e-3,msc-d3-aa-a,msc-d3-aa-b,0,0,1,505478.0869420694,503274.05206203775,0.995639702418427,0.4369824449061581
runner-aa-31394687395-1-1-raw.json,2d2ce947-df19-4d1a-9b37-0ef1cc463053,31394687395,1,ea9967c513bb,x86_64,AMD EPYC 7763 64-Core Processor,2,4,16770756608,ubuntu24,20260720.247.2,msc-d3-clifft-aa,msc-d3-inject-cultivate-p1e-3,msc-d3-aa-a,msc-d3-aa-b,1,3,2,507288.01974732766,503875.51887321693,0.9932730505328897,0.6749651750232514
runner-aa-31394687395-1-1-raw.json,2d2ce947-df19-4d1a-9b37-0ef1cc463053,31394687395,1,ea9967c513bb,x86_64,AMD EPYC 7763 64-Core Processor,2,4,16770756608,ubuntu24,20260720.247.2,msc-d3-clifft-aa,msc-d3-inject-cultivate-p1e-3,msc-d3-aa-a,msc-d3-aa-b,2,4,5,503733.2697987086,503824.3543686369,1.00018081904728,0.018080270099403516
runner-aa-31394687395-1-1-raw.json,2d2ce947-df19-4d1a-9b37-0ef1cc463053,31394687395,1,ea9967c513bb,x86_64,AMD EPYC 7763 64-Core Processor,2,4,16770756608,ubuntu24,20260720.247.2,msc-d3-clifft-aa,msc-d3-inject-cultivate-p1e-3,msc-d3-aa-a,msc-d3-aa-b,3,7,6,504949.44167470804,502314.6289683344,0.9947820266963063,0.5231622537060324
runner-aa-31394687395-1-1-raw.json,2d2ce947-df19-4d1a-9b37-0ef1cc463053,31394687395,1,ea9967c513bb,x86_64,AMD EPYC 7763 64-Core Processor,2,4,16770756608,ubuntu24,20260720.247.2,msc-d3-clifft-aa,msc-d3-inject-cultivate-p1e-3,msc-d3-aa-a,msc-d3-aa-b,4,8,9,504659.9168206686,503442.12882636534,0.9975869135754326,0.24160014346993164
runner-aa-31394687395-1-1-raw.json,2d2ce947-df19-4d1a-9b37-0ef1cc463053,31394687395,1,ea9967c513bb,x86_64,AMD EPYC 7763 64-Core Processor,2,4,16770756608,ubuntu24,20260720.247.2,msc-d3-clifft-aa,msc-d3-inject-cultivate-p1e-3,msc-d3-aa-a,msc-d3-aa-b,5,11,10,504238.62047215534,503193.50001941103,0.9979273296207147,0.20748205888737162
runner-aa-31394687395-1-2-raw.json,daf3c104-bc03-4b50-9b48-e160c18a93aa,31394687395,1,ea9967c513bb,x86_64,AMD EPYC 7763 64-Core Processor,2,4,16770756608,ubuntu24,20260720.247.2,coherent-d5-r5-clifft-aa,coherent-surface-d5-r5-p1e-3-rz2e-2,coherent-d5-r5-aa-a,coherent-d5-r5-aa-b,0,12,13,0.35951989942592877,0.35821814786562367,0.9963791946916326,0.36273723128302077
runner-aa-31394687395-1-2-raw.json,daf3c104-bc03-4b50-9b48-e160c18a93aa,31394687395,1,ea9967c513bb,x86_64,AMD EPYC 7763 64-Core Processor,2,4,16770756608,ubuntu24,20260720.247.2,coherent-d5-r5-clifft-aa,coherent-surface-d5-r5-p1e-3-rz2e-2,coherent-d5-r5-aa-a,coherent-d5-r5-aa-b,1,15,14,0.3596492050915425,0.3582374806566232,0.996074718322928,0.3933000744951991
runner-aa-31394687395-1-2-raw.json,daf3c104-bc03-4b50-9b48-e160c18a93aa,31394687395,1,ea9967c513bb,x86_64,AMD EPYC 7763 64-Core Processor,2,4,16770756608,ubuntu24,20260720.247.2,coherent-d5-r5-clifft-aa,coherent-surface-d5-r5-p1e-3-rz2e-2,coherent-d5-r5-aa-a,coherent-d5-r5-aa-b,2,16,17,0.2839734681198809,0.282753947391303,0.9957055117273735,0.4303729430410193
runner-aa-31394687395-1-2-raw.json,daf3c104-bc03-4b50-9b48-e160c18a93aa,31394687395,1,ea9967c513bb,x86_64,AMD EPYC 7763 64-Core Processor,2,4,16770756608,ubuntu24,20260720.247.2,coherent-d5-r5-clifft-aa,coherent-surface-d5-r5-p1e-3-rz2e-2,coherent-d5-r5-aa-a,coherent-d5-r5-aa-b,3,19,18,0.39440248420772994,0.3956934610236706,1.0032732471716905,0.32678988513541884
runner-aa-31394687395-1-2-raw.json,daf3c104-bc03-4b50-9b48-e160c18a93aa,31394687395,1,ea9967c513bb,x86_64,AMD EPYC 7763 64-Core Processor,2,4,16770756608,ubuntu24,20260720.247.2,coherent-d5-r5-clifft-aa,coherent-surface-d5-r5-p1e-3-rz2e-2,coherent-d5-r5-aa-a,coherent-d5-r5-aa-b,4,20,21,0.247428773185211,0.2434734023017177,0.9840141029979059,1.6114700977113972
runner-aa-31394687395-1-2-raw.json,daf3c104-bc03-4b50-9b48-e160c18a93aa,31394687395,1,ea9967c513bb,x86_64,AMD EPYC 7763 64-Core Processor,2,4,16770756608,ubuntu24,20260720.247.2,coherent-d5-r5-clifft-aa,coherent-surface-d5-r5-p1e-3-rz2e-2,coherent-d5-r5-aa-a,coherent-d5-r5-aa-b,5,23,22,0.35427268515702875,0.36208181137856016,1.0220426991656726,2.180240721401947
runner-aa-31394687395-1-2-raw.json,daf3c104-bc03-4b50-9b48-e160c18a93aa,31394687395,1,ea9967c513bb,x86_64,AMD EPYC 7763 64-Core Processor,2,4,16770756608,ubuntu24,20260720.247.2,msc-d3-clifft-aa,msc-d3-inject-cultivate-p1e-3,msc-d3-aa-a,msc-d3-aa-b,0,0,1,503268.61823979695,500381.2858010718,0.9942628402922802,0.5753664553945079
runner-aa-31394687395-1-2-raw.json,daf3c104-bc03-4b50-9b48-e160c18a93aa,31394687395,1,ea9967c513bb,x86_64,AMD EPYC 7763 64-Core Processor,2,4,16770756608,ubuntu24,20260720.247.2,msc-d3-clifft-aa,msc-d3-inject-cultivate-p1e-3,msc-d3-aa-a,msc-d3-aa-b,1,3,2,505100.90873721306,502296.4986604654,0.9944478221515006,0.556763409584711
runner-aa-31394687395-1-2-raw.json,daf3c104-bc03-4b50-9b48-e160c18a93aa,31394687395,1,ea9967c513bb,x86_64,AMD EPYC 7763 64-Core Processor,2,4,16770756608,ubuntu24,20260720.247.2,msc-d3-clifft-aa,msc-d3-inject-cultivate-p1e-3,msc-d3-aa-a,msc-d3-aa-b,2,4,5,503273.6262923753,500099.0062727938,0.9936920596396657,0.632789836307465
runner-aa-31394687395-1-2-raw.json,daf3c104-bc03-4b50-9b48-e160c18a93aa,31394687395,1,ea9967c513bb,x86_64,AMD EPYC 7763 64-Core Processor,2,4,16770756608,ubuntu24,20260720.247.2,msc-d3-clifft-aa,msc-d3-inject-cultivate-p1e-3,msc-d3-aa-a,msc-d3-aa-b,3,7,6,503362.36225865025,498679.0303827064,0.9906959037323944,0.9347581667457312
runner-aa-31394687395-1-2-raw.json,daf3c104-bc03-4b50-9b48-e160c18a93aa,31394687395,1,ea9967c513bb,x86_64,AMD EPYC 7763 64-Core Processor,2,4,16770756608,ubuntu24,20260720.247.2,msc-d3-clifft-aa,msc-d3-inject-cultivate-p1e-3,msc-d3-aa-a,msc-d3-aa-b,4,8,9,505210.2060321287,495460.09982026904,0.9807008922316989,1.9487150072978878
runner-aa-31394687395-1-2-raw.json,daf3c104-bc03-4b50-9b48-e160c18a93aa,31394687395,1,ea9967c513bb,x86_64,AMD EPYC 7763 64-Core Processor,2,4,16770756608,ubuntu24,20260720.247.2,msc-d3-clifft-aa,msc-d3-inject-cultivate-p1e-3,msc-d3-aa-a,msc-d3-aa-b,5,11,10,501919.2886192946,498896.37899728,0.9939772993575716,0.6040891884144108
runner-aa-31394687395-1-3-raw.json,1f415652-2161-4980-b29f-cdebfdf0ecd0,31394687395,1,cb3f54020082,x86_64,AMD EPYC 9V74 80-Core Processor,2,4,16766423040,ubuntu24,20260720.247.2,coherent-d5-r5-clifft-aa,coherent-surface-d5-r5-p1e-3-rz2e-2,coherent-d5-r5-aa-a,coherent-d5-r5-aa-b,0,12,13,0.2884600847613941,0.3086016502357588,1.0698244455243269,6.746895436017425
runner-aa-31394687395-1-3-raw.json,1f415652-2161-4980-b29f-cdebfdf0ecd0,31394687395,1,cb3f54020082,x86_64,AMD EPYC 9V74 80-Core Processor,2,4,16766423040,ubuntu24,20260720.247.2,coherent-d5-r5-clifft-aa,coherent-surface-d5-r5-p1e-3-rz2e-2,coherent-d5-r5-aa-a,coherent-d5-r5-aa-b,1,15,14,0.3101233019357105,0.3192420089568164,1.029403488754922,2.8977469406994523
runner-aa-31394687395-1-3-raw.json,1f415652-2161-4980-b29f-cdebfdf0ecd0,31394687395,1,cb3f54020082,x86_64,AMD EPYC 9V74 80-Core Processor,2,4,16766423040,ubuntu24,20260720.247.2,coherent-d5-r5-clifft-aa,coherent-surface-d5-r5-p1e-3-rz2e-2,coherent-d5-r5-aa-a,coherent-d5-r5-aa-b,2,16,17,0.25529885180834794,0.2572266047191871,1.0075509658472195,0.7522564533282338
