execution_id,campaign_id,hardware_epoch,placement,replica,comparison_id,workload_id,baseline_variant_id,baseline_result_id,baseline_case_id,baseline_implementation_id,baseline_simulator_name,baseline_simulator_version,baseline_simulator_display_version,baseline_mode,baseline_batch_enabled,baseline_batch_size_effective,baseline_shots_per_call,candidate_variant_id,candidate_result_id,candidate_case_id,candidate_implementation_id,candidate_simulator_name,candidate_simulator_version,candidate_simulator_display_version,candidate_mode,candidate_batch_enabled,candidate_batch_size_effective,candidate_shots_per_call,statistic,baseline_rate,candidate_rate,ratio_candidate_over_baseline,symmetric_delta_percent
clifft-history-v1-20260902,clifft-history-v1,aws-m7a-xlarge-ubuntu2404-v1,1,1,release-history-vs-0.1.0,msc-d5-inject-cultivate-p1e-3,clifft-0.1.0,cbda229d-cce3-479d-b847-29f3df1e5e43,msc-d5-inject-cultivate-p1e-3--clifft-0.1.0,clifft-0.1.0,Clifft,0.1.0,0.1.0,throughput,false,1,20000,clifft-0.3.0,cbda229d-cce3-479d-b847-29f3df1e5e43,msc-d5-inject-cultivate-p1e-3--clifft-0.3.0,clifft-0.3.0,Clifft,0.3.0,0.3.0,throughput,false,1,20000,result-sample-median,80394.1296266207,80077.23173959489,0.9960581961830098,0.394958806765045
clifft-history-v1-20260902,clifft-history-v1,aws-m7a-xlarge-ubuntu2404-v1,1,1,release-history-vs-0.1.0,surface-code-d7-r7-p1e-3,clifft-0.1.0,cbda229d-cce3-479d-b847-29f3df1e5e43,surface-code-d7-r7-p1e-3--clifft-0.1.0,clifft-0.1.0,Clifft,0.1.0,0.1.0,throughput,false,1,100000,clifft-0.3.0,cbda229d-cce3-479d-b847-29f3df1e5e43,surface-code-d7-r7-p1e-3--clifft-0.3.0,clifft-0.3.0,Clifft,0.3.0,0.3.0,throughput,false,1,100000,result-sample-median,395875.8403325867,385418.6026188632,0.9735845519015809,2.676900573929545
clifft-history-v1-20260902,clifft-history-v1,aws-m7a-xlarge-ubuntu2404-v1,1,1,release-history-vs-0.1.0,coherent-surface-d3-r1-p1e-3-rz2e-2,clifft-0.1.0,cbda229d-cce3-479d-b847-29f3df1e5e43,coherent-surface-d3-r1-p1e-3-rz2e-2--clifft-0.1.0,clifft-0.1.0,Clifft,0.1.0,0.1.0,throughput,false,1,100000,clifft-0.4.1,cbda229d-cce3-479d-b847-29f3df1e5e43,coherent-surface-d3-r1-p1e-3-rz2e-2--clifft-0.4.1,clifft-0.4.1,Clifft,0.4.1,0.4.1,throughput,false,1,100000,result-sample-median,1238744.815842986,1063388.385992346,0.8584402311049778,15.234255751217209
clifft-history-v1-20260902,clifft-history-v1,aws-m7a-xlarge-ubuntu2404-v1,1,1,release-history-vs-0.1.0,coherent-surface-d3-r3-p1e-3-rz2e-2,clifft-0.1.0,cbda229d-cce3-479d-b847-29f3df1e5e43,coherent-surface-d3-r3-p1e-3-rz2e-2--clifft-0.1.0,clifft-0.1.0,Clifft,0.1.0,0.1.0,throughput,false,1,100000,clifft-0.4.1,cbda229d-cce3-479d-b847-29f3df1e5e43,coherent-surface-d3-r3-p1e-3-rz2e-2--clifft-0.4.1,clifft-0.4.1,Clifft,0.4.1,0.4.1,throughput,false,1,100000,result-sample-median,161262.50224577106,153766.54130245128,0.9535170244853599,4.75890150247201
clifft-history-v1-20260902,clifft-history-v1,aws-m7a-xlarge-ubuntu2404-v1,1,1,release-history-vs-0.1.0,coherent-surface-d5-r1-p1e-3-rz2e-2,clifft-0.1.0,cbda229d-cce3-479d-b847-29f3df1e5e43,coherent-surface-d5-r1-p1e-3-rz2e-2--clifft-0.1.0,clifft-0.1.0,Clifft,0.1.0,0.1.0,throughput,false,1,10000,clifft-0.4.1,cbda229d-cce3-479d-b847-29f3df1e5e43,coherent-surface-d5-r1-p1e-3-rz2e-2--clifft-0.4.1,clifft-0.4.1,Clifft,0.4.1,0.4.1,throughput,false,1,10000,result-sample-median,9283.547879562633,9104.337005433295,0.9806958636445595,1.9492277143367318
clifft-history-v1-20260902,clifft-history-v1,aws-m7a-xlarge-ubuntu2404-v1,1,1,release-history-vs-0.1.0,coherent-surface-d5-r5-p1e-3-rz2e-2,clifft-0.1.0,cbda229d-cce3-479d-b847-29f3df1e5e43,coherent-surface-d5-r5-p1e-3-rz2e-2--clifft-0.1.0,clifft-0.1.0,Clifft,0.1.0,0.1.0,throughput,false,1,1,clifft-0.4.1,cbda229d-cce3-479d-b847-29f3df1e5e43,coherent-surface-d5-r5-p1e-3-rz2e-2--clifft-0.4.1,clifft-0.4.1,Clifft,0.4.1,0.4.1,throughput,false,1,1,result-sample-median,0.3817601700928173,0.379595048272653,0.9943285811622572,0.5687547068535367
clifft-history-v1-20260902,clifft-history-v1,aws-m7a-xlarge-ubuntu2404-v1,1,1,release-history-vs-0.1.0,distillation-color-code-85q-p5e-2,clifft-0.1.0,cbda229d-cce3-479d-b847-29f3df1e5e43,distillation-color-code-85q-p5e-2--clifft-0.1.0,clifft-0.1.0,Clifft,0.1.0,0.1.0,throughput,false,1,100000,clifft-0.4.1,cbda229d-cce3-479d-b847-29f3df1e5e43,distillation-color-code-85q-p5e-2--clifft-0.4.1,clifft-0.4.1,Clifft,0.4.1,0.4.1,throughput,false,1,100000,result-sample-median,102852.65547294736,91463.1361854617,0.8892637313532331,11.7226903591114
clifft-history-v1-20260902,clifft-history-v1,aws-m7a-xlarge-ubuntu2404-v1,1,1,release-history-vs-0.1.0,msc-d3-inject-cultivate-p1e-3,clifft-0.1.0,cbda229d-cce3-479d-b847-29f3df1e5e43,msc-d3-inject-cultivate-p1e-3--clifft-0.1.0,clifft-0.1.0,Clifft,0.1.0,0.1.0,throughput,false,1,100000,clifft-0.4.1,cbda229d-cce3-479d-b847-29f3df1e5e43,msc-d3-inject-cultivate-p1e-3--clifft-0.4.1,clifft-0.4.1,Clifft,0.4.1,0.4.1,throughput,false,1,100000,result-sample-median,886649.8806702272,763330.168032172,0.8609149842271037,14.948024703091173
clifft-history-v1-20260902,clifft-history-v1,aws-m7a-xlarge-ubuntu2404-v1,1,1,release-history-vs-0.1.0,msc-d5-inject-cultivate-p1e-3,clifft-0.1.0,cbda229d-cce3-479d-b847-29f3df1e5e43,msc-d5-inject-cultivate-p1e-3--clifft-0.1.0,clifft-0.1.0,Clifft,0.1.0,0.1.0,throughput,false,1,20000,clifft-0.4.1,cbda229d-cce3-479d-b847-29f3df1e5e43,msc-d5-inject-cultivate-p1e-3--clifft-0.4.1,clifft-0.4.1,Clifft,0.4.1,0.4.1,throughput,false,1,20000,result-sample-median,80394.1296266207,73211.86003213737,0.9106617656308938,9.351548869206262
clifft-history-v1-20260902,clifft-history-v1,aws-m7a-xlarge-ubuntu2404-v1,1,1,release-history-vs-0.1.0,surface-code-d7-r7-p1e-3,clifft-0.1.0,cbda229d-cce3-479d-b847-29f3df1e5e43,surface-code-d7-r7-p1e-3--clifft-0.1.0,clifft-0.1.0,Clifft,0.1.0,0.1.0,throughput,false,1,100000,clifft-0.4.1,cbda229d-cce3-479d-b847-29f3df1e5e43,surface-code-d7-r7-p1e-3--clifft-0.4.1,clifft-0.4.1,Clifft,0.4.1,0.4.1,throughput,false,1,100000,result-sample-median,395875.8403325867,309945.43502565974,0.7829359699376088,24.349055010650446
clifft-history-v1-20260902,clifft-history-v1,aws-m7a-xlarge-ubuntu2404-v1,1,1,release-history-vs-0.1.0,coherent-surface-d3-r1-p1e-3-rz2e-2,clifft-0.1.0,cbda229d-cce3-479d-b847-29f3df1e5e43,coherent-surface-d3-r1-p1e-3-rz2e-2--clifft-0.1.0,clifft-0.1.0,Clifft,0.1.0,0.1.0,throughput,false,1,100000,clifft-0.5.0,cbda229d-cce3-479d-b847-29f3df1e5e43,coherent-surface-d3-r1-p1e-3-rz2e-2--clifft-0.5.0,clifft-0.5.0,Clifft,0.5.0,0.5.0,throughput,false,1,100000,result-sample-median,1238744.815842986,1142262.875500848,0.9221131429910522,8.104294723019892
clifft-history-v1-20260902,clifft-history-v1,aws-m7a-xlarge-ubuntu2404-v1,1,1,release-history-vs-0.1.0,coherent-surface-d3-r3-p1e-3-rz2e-2,clifft-0.1.0,cbda229d-cce3-479d-b847-29f3df1e5e43,coherent-surface-d3-r3-p1e-3-rz2e-2--clifft-0.1.0,clifft-0.1.0,Clifft,0.1.0,0.1.0,throughput,false,1,100000,clifft-0.5.0,cbda229d-cce3-479d-b847-29f3df1e5e43,coherent-surface-d3-r3-p1e-3-rz2e-2--clifft-0.5.0,clifft-0.5.0,Clifft,0.5.0,0.5.0,throughput,false,1,100000,result-sample-median,161262.50224577106,157956.69568333347,0.9795004634282594,2.0711828009615987
clifft-history-v1-20260902,clifft-history-v1,aws-m7a-xlarge-ubuntu2404-v1,1,1,release-history-vs-0.1.0,coherent-surface-d5-r1-p1e-3-rz2e-2,clifft-0.1.0,cbda229d-cce3-479d-b847-29f3df1e5e43,coherent-surface-d5-r1-p1e-3-rz2e-2--clifft-0.1.0,clifft-0.1.0,Clifft,0.1.0,0.1.0,throughput,false,1,10000,clifft-0.5.0,cbda229d-cce3-479d-b847-29f3df1e5e43,coherent-surface-d5-r1-p1e-3-rz2e-2--clifft-0.5.0,clifft-0.5.0,Clifft,0.5.0,0.5.0,throughput,false,1,10000,result-sample-median,9283.547879562633,9075.996967104622,0.9776431473020216,2.26095923609661
clifft-history-v1-20260902,clifft-history-v1,aws-m7a-xlarge-ubuntu2404-v1,1,1,release-history-vs-0.1.0,coherent-surface-d5-r5-p1e-3-rz2e-2,clifft-0.1.0,cbda229d-cce3-479d-b847-29f3df1e5e43,coherent-surface-d5-r5-p1e-3-rz2e-2--clifft-0.1.0,clifft-0.1.0,Clifft,0.1.0,0.1.0,throughput,false,1,1,clifft-0.5.0,cbda229d-cce3-479d-b847-29f3df1e5e43,coherent-surface-d5-r5-p1e-3-rz2e-2--clifft-0.5.0,clifft-0.5.0,Clifft,0.5.0,0.5.0,throughput,false,1,1,result-sample-median,0.3817601700928173,0.38036947204199445,0.996357142101847,0.36495052125970745
clifft-history-v1-20260902,clifft-history-v1,aws-m7a-xlarge-ubuntu2404-v1,1,1,release-history-vs-0.1.0,distillation-color-code-85q-p5e-2,clifft-0.1.0,cbda229d-cce3-479d-b847-29f3df1e5e43,distillation-color-code-85q-p5e-2--clifft-0.1.0,clifft-0.1.0,Clifft,0.1.0,0.1.0,throughput,false,1,100000,clifft-0.5.0,cbda229d-cce3-479d-b847-29f3df1e5e43,distillation-color-code-85q-p5e-2--clifft-0.5.0,clifft-0.5.0,Clifft,0.5.0,0.5.0,throughput,false,1,100000,result-sample-median,102852.65547294736,102704.02089511266,0.9985548785575712,0.14461663854553108
clifft-history-v1-20260902,clifft-history-v1,aws-m7a-xlarge-ubuntu2404-v1,1,1,release-history-vs-0.1.0,msc-d3-inject-cultivate-p1e-3,clifft-0.1.0,cbda229d-cce3-479d-b847-29f3df1e5e43,msc-d3-inject-cultivate-p1e-3--clifft-0.1.0,clifft-0.1.0,Clifft,0.1.0,0.1.0,throughput,false,1,100000,clifft-0.5.0,cbda229d-cce3-479d-b847-29f3df1e5e43,msc-d3-inject-cultivate-p1e-3--clifft-0.5.0,clifft-0.5.0,Clifft,0.5.0,0.5.0,throughput,false,1,100000,result-sample-median,886649.8806702272,825231.4849151484,0.9307298212134737,7.1755434681160795
clifft-history-v1-20260902,clifft-history-v1,aws-m7a-xlarge-ubuntu2404-v1,1,1,release-history-vs-0.1.0,msc-d5-inject-cultivate-p1e-3,clifft-0.1.0,cbda229d-cce3-479d-b847-29f3df1e5e43,msc-d5-inject-cultivate-p1e-3--clifft-0.1.0,clifft-0.1.0,Clifft,0.1.0,0.1.0,throughput,false,1,20000,clifft-0.5.0,cbda229d-cce3-479d-b847-29f3df1e5e43,msc-d5-inject-cultivate-p1e-3--clifft-0.5.0,clifft-0.5.0,Clifft,0.5.0,0.5.0,throughput,false,1,20000,result-sample-median,80394.1296266207,78725.7733600175,0.9792477849520649,2.0969799946940713
clifft-history-v1-20260902,clifft-history-v1,aws-m7a-xlarge-ubuntu2404-v1,1,1,release-history-vs-0.1.0,surface-code-d7-r7-p1e-3,clifft-0.1.0,cbda229d-cce3-479d-b847-29f3df1e5e43,surface-code-d7-r7-p1e-3--clifft-0.1.0,clifft-0.1.0,Clifft,0.1.0,0.1.0,throughput,false,1,100000,clifft-0.5.0,cbda229d-cce3-479d-b847-29f3df1e5e43,surface-code-d7-r7-p1e-3--clifft-0.5.0,clifft-0.5.0,Clifft,0.5.0,0.5.0,throughput,false,1,100000,result-sample-median,395875.8403325867,325452.3822618484,0.8221072091401852,19.526050933496805
clifft-history-v1-20260902,clifft-history-v1,aws-m7a-xlarge-ubuntu2404-v1,1,1,release-history-vs-0.1.0,coherent-surface-d3-r1-p1e-3-rz2e-2,clifft-0.1.0,cbda229d-cce3-479d-b847-29f3df1e5e43,coherent-surface-d3-r1-p1e-3-rz2e-2--clifft-0.1.0,clifft-0.1.0,Clifft,0.1.0,0.1.0,throughput,false,1,100000,clifft-0.6.0,cbda229d-cce3-479d-b847-29f3df1e5e43,coherent-surface-d3-r1-p1e-3-rz2e-2--clifft-0.6.0,clifft-0.6.0,Clifft,0.6.0,0.6.0,throughput,false,1,100000,result-sample-median,1238744.815842986,1161611.1891427636,0.9377324322865224,6.426848895747897
clifft-history-v1-20260902,clifft-history-v1,aws-m7a-xlarge-ubuntu2404-v1,1,1,release-history-vs-0.1.0,coherent-surface-d3-r3-p1e-3-rz2e-2,clifft-0.1.0,cbda229d-cce3-479d-b847-29f3df1e5e43,coherent-surface-d3-r3-p1e-3-rz2e-2--clifft-0.1.0,clifft-0.1.0,Clifft,0.1.0,0.1.0,throughput,false,1,100000,clifft-0.6.0,cbda229d-cce3-479d-b847-29f3df1e5e43,coherent-surface-d3-r3-p1e-3-rz2e-2--clifft-0.6.0,clifft-0.6.0,Clifft,0.6.0,0.6.0,throughput,false,1,100000,result-sample-median,161262.50224577106,158668.94965377523,0.9839171998705369,1.6213176770192432
clifft-history-v1-20260902,clifft-history-v1,aws-m7a-xlarge-ubuntu2404-v1,1,1,release-history-vs-0.1.0,coherent-surface-d5-r1-p1e-3-rz2e-2,clifft-0.1.0,cbda229d-cce3-479d-b847-29f3df1e5e43,coherent-surface-d5-r1-p1e-3-rz2e-2--clifft-0.1.0,clifft-0.1.0,Clifft,0.1.0,0.1.0,throughput,false,1,10000,clifft-0.6.0,cbda229d-cce3-479d-b847-29f3df1e5e43,coherent-surface-d5-r1-p1e-3-rz2e-2--clifft-0.6.0,clifft-0.6.0,Clifft,0.6.0,0.6.0,throughput,false,1,10000,result-sample-median,9283.547879562633,9230.110087510793,0.9942438179082933,0.5772796726274106
clifft-history-v1-20260902,clifft-history-v1,aws-m7a-xlarge-ubuntu2404-v1,1,1,release-history-vs-0.1.0,coherent-surface-d5-r5-p1e-3-rz2e-2,clifft-0.1.0,cbda229d-cce3-479d-b847-29f3df1e5e43,coherent-surface-d5-r5-p1e-3-rz2e-2--clifft-0.1.0,clifft-0.1.0,Clifft,0.1.0,0.1.0,throughput,false,1,1,clifft-0.6.0,cbda229d-cce3-479d-b847-29f3df1e5e43,coherent-surface-d5-r5-p1e-3-rz2e-2--clifft-0.6.0,clifft-0.6.0,Clifft,0.6.0,0.6.0,throughput,false,1,1,result-sample-median,0.3817601700928173,0.377613649107947,0.9891384138270313,1.0920895295638513
clifft-history-v1-20260902,clifft-history-v1,aws-m7a-xlarge-ubuntu2404-v1,1,1,release-history-vs-0.1.0,distillation-color-code-85q-p5e-2,clifft-0.1.0,cbda229d-cce3-479d-b847-29f3df1e5e43,distillation-color-code-85q-p5e-2--clifft-0.1.0,clifft-0.1.0,Clifft,0.1.0,0.1.0,throughput,false,1,100000,clifft-0.6.0,cbda229d-cce3-479d-b847-29f3df1e5e43,distillation-color-code-85q-p5e-2--clifft-0.6.0,clifft-0.6.0,Clifft,0.6.0,0.6.0,throughput,false,1,100000,result-sample-median,102852.65547294736,103319.85033738769,1.0045423704647394,0.45320772777541846
clifft-history-v1-20260902,clifft-history-v1,aws-m7a-xlarge-ubuntu2404-v1,1,1,release-history-vs-0.1.0,msc-d3-inject-cultivate-p1e-3,clifft-0.1.0,cbda229d-cce3-479d-b847-29f3df1e5e43,msc-d3-inject-cultivate-p1e-3--clifft-0.1.0,clifft-0.1.0,Clifft,0.1.0,0.1.0,throughput,false,1,100000,clifft-0.6.0,cbda229d-cce3-479d-b847-29f3df1e5e43,msc-d3-inject-cultivate-p1e-3--clifft-0.6.0,clifft-0.6.0,Clifft,0.6.0,0.6.0,throughput,false,1,100000,result-sample-median,886649.8806702272,823292.2976735296,0.9285427265283056,7.4104942025660225
clifft-history-v1-20260902,clifft-history-v1,aws-m7a-xlarge-ubuntu2404-v1,1,1,release-history-vs-0.1.0,msc-d5-inject-cultivate-p1e-3,clifft-0.1.0,cbda229d-cce3-479d-b847-29f3df1e5e43,msc-d5-inject-cultivate-p1e-3--clifft-0.1.0,clifft-0.1.0,Clifft,0.1.0,0.1.0,throughput,false,1,20000,clifft-0.6.0,cbda229d-cce3-479d-b847-29f3df1e5e43,msc-d5-inject-cultivate-p1e-3--clifft-0.6.0,clifft-0.6.0,Clifft,0.6.0,0.6.0,throughput,false,1,20000,result-sample-median,80394.1296266207,78457.06028750713,0.9759053385102865,2.438847754506236
