execution_id,campaign_id,hardware_epoch,placement,replica,comparison_id,workload_id,baseline_variant_id,baseline_result_id,baseline_case_id,baseline_implementation_id,baseline_simulator_name,baseline_simulator_version,baseline_simulator_display_version,baseline_mode,baseline_batch_enabled,baseline_batch_size_effective,baseline_shots_per_call,candidate_variant_id,candidate_result_id,candidate_case_id,candidate_implementation_id,candidate_simulator_name,candidate_simulator_version,candidate_simulator_display_version,candidate_mode,candidate_batch_enabled,candidate_batch_size_effective,candidate_shots_per_call,statistic,baseline_rate,candidate_rate,ratio_candidate_over_baseline,symmetric_delta_percent
release-v1-20260902,release-v1,aws-m7a-xlarge-ubuntu2404-v1,2,1,current-vs-previous,coherent-surface-d5-r1-p1e-3-rz2e-2,clifft-previous,c566a190-0a60-4e6c-8540-7afa2c98179e,coherent-surface-d5-r1-p1e-3-rz2e-2--clifft-previous,clifft-0.9.0,Clifft,0.9.0,0.9.0,throughput,false,1,10000,clifft-current,c566a190-0a60-4e6c-8540-7afa2c98179e,coherent-surface-d5-r1-p1e-3-rz2e-2--clifft-current,clifft-0.10.0rc1,Clifft,0.10.0rc1,0.10.0,throughput,false,1,10000,result-sample-median,14847.92831209743,69926.56453210175,4.709516577819729,129.94152927869308
release-v1-20260902,release-v1,aws-m7a-xlarge-ubuntu2404-v1,2,1,current-vs-previous,coherent-surface-d5-r5-p1e-3-rz2e-2,clifft-previous,c566a190-0a60-4e6c-8540-7afa2c98179e,coherent-surface-d5-r5-p1e-3-rz2e-2--clifft-previous,clifft-0.9.0,Clifft,0.9.0,0.9.0,throughput,false,1,1,clifft-current,c566a190-0a60-4e6c-8540-7afa2c98179e,coherent-surface-d5-r5-p1e-3-rz2e-2--clifft-current,clifft-0.10.0rc1,Clifft,0.10.0rc1,0.10.0,throughput,false,1,1,result-sample-median,6.925139342952053,5845.111829346218,844.0424863501099,199.52665101878168
release-v1-20260902,release-v1,aws-m7a-xlarge-ubuntu2404-v1,2,1,current-vs-previous,distillation-color-code-85q-p5e-2,clifft-previous,c566a190-0a60-4e6c-8540-7afa2c98179e,distillation-color-code-85q-p5e-2--clifft-previous,clifft-0.9.0,Clifft,0.9.0,0.9.0,throughput,false,1,100000,clifft-current,c566a190-0a60-4e6c-8540-7afa2c98179e,distillation-color-code-85q-p5e-2--clifft-current,clifft-0.10.0rc1,Clifft,0.10.0rc1,0.10.0,throughput,false,1,100000,result-sample-median,541561.5210728487,694186.9546660172,1.28182473764165,24.701698863421587
release-v1-20260902,release-v1,aws-m7a-xlarge-ubuntu2404-v1,2,1,current-vs-previous,msc-d3-inject-cultivate-p1e-3,clifft-previous,c566a190-0a60-4e6c-8540-7afa2c98179e,msc-d3-inject-cultivate-p1e-3--clifft-previous,clifft-0.9.0,Clifft,0.9.0,0.9.0,throughput,false,1,100000,clifft-current,c566a190-0a60-4e6c-8540-7afa2c98179e,msc-d3-inject-cultivate-p1e-3--clifft-current,clifft-0.10.0rc1,Clifft,0.10.0rc1,0.10.0,throughput,false,1,100000,result-sample-median,1185854.437489429,1366904.9502004026,1.1526751572429712,14.184690776894469
release-v1-20260902,release-v1,aws-m7a-xlarge-ubuntu2404-v1,2,1,current-vs-previous,msc-d5-inject-cultivate-p1e-3,clifft-previous,c566a190-0a60-4e6c-8540-7afa2c98179e,msc-d5-inject-cultivate-p1e-3--clifft-previous,clifft-0.9.0,Clifft,0.9.0,0.9.0,throughput,false,1,20000,clifft-current,c566a190-0a60-4e6c-8540-7afa2c98179e,msc-d5-inject-cultivate-p1e-3--clifft-current,clifft-0.10.0rc1,Clifft,0.10.0rc1,0.10.0,throughput,false,1,20000,result-sample-median,187541.72137427743,180043.53506159512,0.9600185694269161,4.079699161704773
release-v1-20260902,release-v1,aws-m7a-xlarge-ubuntu2404-v1,2,1,current-vs-previous,surface-code-d7-r7-p1e-3,clifft-previous,c566a190-0a60-4e6c-8540-7afa2c98179e,surface-code-d7-r7-p1e-3--clifft-previous,clifft-0.9.0,Clifft,0.9.0,0.9.0,throughput,false,1,100000,clifft-current,c566a190-0a60-4e6c-8540-7afa2c98179e,surface-code-d7-r7-p1e-3--clifft-current,clifft-0.10.0rc1,Clifft,0.10.0rc1,0.10.0,throughput,false,1,100000,result-sample-median,477672.4937235986,557378.7958971112,1.166863914545672,15.401420774562894
release-v1-20260902,release-v1,aws-m7a-xlarge-ubuntu2404-v1,3,1,current-vs-previous,coherent-surface-d3-r1-p1e-3-rz2e-2,clifft-previous,9a8c10ce-abfb-4278-a29f-512c0a783397,coherent-surface-d3-r1-p1e-3-rz2e-2--clifft-previous,clifft-0.9.0,Clifft,0.9.0,0.9.0,throughput,false,1,100000,clifft-current,9a8c10ce-abfb-4278-a29f-512c0a783397,coherent-surface-d3-r1-p1e-3-rz2e-2--clifft-current,clifft-0.10.0rc1,Clifft,0.10.0rc1,0.10.0,throughput,false,1,100000,result-sample-median,1814522.8969569802,2270225.3471581927,1.2511417469382402,22.312388571693994
release-v1-20260902,release-v1,aws-m7a-xlarge-ubuntu2404-v1,3,1,current-vs-previous,coherent-surface-d3-r3-p1e-3-rz2e-2,clifft-previous,9a8c10ce-abfb-4278-a29f-512c0a783397,coherent-surface-d3-r3-p1e-3-rz2e-2--clifft-previous,clifft-0.9.0,Clifft,0.9.0,0.9.0,throughput,false,1,100000,clifft-current,9a8c10ce-abfb-4278-a29f-512c0a783397,coherent-surface-d3-r3-p1e-3-rz2e-2--clifft-current,clifft-0.10.0rc1,Clifft,0.10.0rc1,0.10.0,throughput,false,1,100000,result-sample-median,468282.95583005284,1044227.9301860016,2.2299080442401755,76.15746500482845
release-v1-20260902,release-v1,aws-m7a-xlarge-ubuntu2404-v1,3,1,current-vs-previous,coherent-surface-d5-r1-p1e-3-rz2e-2,clifft-previous,9a8c10ce-abfb-4278-a29f-512c0a783397,coherent-surface-d5-r1-p1e-3-rz2e-2--clifft-previous,clifft-0.9.0,Clifft,0.9.0,0.9.0,throughput,false,1,10000,clifft-current,9a8c10ce-abfb-4278-a29f-512c0a783397,coherent-surface-d5-r1-p1e-3-rz2e-2--clifft-current,clifft-0.10.0rc1,Clifft,0.10.0rc1,0.10.0,throughput,false,1,10000,result-sample-median,14798.238582117136,69287.16222532369,4.682122256702459,129.60376740782513
release-v1-20260902,release-v1,aws-m7a-xlarge-ubuntu2404-v1,3,1,current-vs-previous,coherent-surface-d5-r5-p1e-3-rz2e-2,clifft-previous,9a8c10ce-abfb-4278-a29f-512c0a783397,coherent-surface-d5-r5-p1e-3-rz2e-2--clifft-previous,clifft-0.9.0,Clifft,0.9.0,0.9.0,throughput,false,1,1,clifft-current,9a8c10ce-abfb-4278-a29f-512c0a783397,coherent-surface-d5-r5-p1e-3-rz2e-2--clifft-current,clifft-0.10.0rc1,Clifft,0.10.0rc1,0.10.0,throughput,false,1,1,result-sample-median,6.934309191680927,5866.532502045932,846.015419832158,199.52775357964646
release-v1-20260902,release-v1,aws-m7a-xlarge-ubuntu2404-v1,3,1,current-vs-previous,distillation-color-code-85q-p5e-2,clifft-previous,9a8c10ce-abfb-4278-a29f-512c0a783397,distillation-color-code-85q-p5e-2--clifft-previous,clifft-0.9.0,Clifft,0.9.0,0.9.0,throughput,false,1,100000,clifft-current,9a8c10ce-abfb-4278-a29f-512c0a783397,distillation-color-code-85q-p5e-2--clifft-current,clifft-0.10.0rc1,Clifft,0.10.0rc1,0.10.0,throughput,false,1,100000,result-sample-median,571749.9878453619,694581.7257437968,1.2148347013724057,19.399614900316028
release-v1-20260902,release-v1,aws-m7a-xlarge-ubuntu2404-v1,3,1,current-vs-previous,msc-d3-inject-cultivate-p1e-3,clifft-previous,9a8c10ce-abfb-4278-a29f-512c0a783397,msc-d3-inject-cultivate-p1e-3--clifft-previous,clifft-0.9.0,Clifft,0.9.0,0.9.0,throughput,false,1,100000,clifft-current,9a8c10ce-abfb-4278-a29f-512c0a783397,msc-d3-inject-cultivate-p1e-3--clifft-current,clifft-0.10.0rc1,Clifft,0.10.0rc1,0.10.0,throughput,false,1,100000,result-sample-median,1191859.9275656992,1367261.4429180352,1.1471662158409694,13.707948155595366
release-v1-20260902,release-v1,aws-m7a-xlarge-ubuntu2404-v1,3,1,current-vs-previous,msc-d5-inject-cultivate-p1e-3,clifft-previous,9a8c10ce-abfb-4278-a29f-512c0a783397,msc-d5-inject-cultivate-p1e-3--clifft-previous,clifft-0.9.0,Clifft,0.9.0,0.9.0,throughput,false,1,20000,clifft-current,9a8c10ce-abfb-4278-a29f-512c0a783397,msc-d5-inject-cultivate-p1e-3--clifft-current,clifft-0.10.0rc1,Clifft,0.10.0rc1,0.10.0,throughput,false,1,20000,result-sample-median,184249.75888423543,190372.31845790983,1.0332296748215624,3.2686592403269485
release-v1-20260902,release-v1,aws-m7a-xlarge-ubuntu2404-v1,3,1,current-vs-previous,surface-code-d7-r7-p1e-3,clifft-previous,9a8c10ce-abfb-4278-a29f-512c0a783397,surface-code-d7-r7-p1e-3--clifft-previous,clifft-0.9.0,Clifft,0.9.0,0.9.0,throughput,false,1,100000,clifft-current,9a8c10ce-abfb-4278-a29f-512c0a783397,surface-code-d7-r7-p1e-3--clifft-current,clifft-0.10.0rc1,Clifft,0.10.0rc1,0.10.0,throughput,false,1,100000,result-sample-median,484567.8317694953,556071.2111374063,1.1475611352631525,13.742205783126266
release-v1-20260902,release-v1,aws-m7a-xlarge-ubuntu2404-v1,1,1,alternatives-vs-current,coherent-surface-d3-r1-p1e-3-rz2e-2,clifft-current,76880460-d195-44ba-9b8f-afd8bc0eaa70,coherent-surface-d3-r1-p1e-3-rz2e-2--clifft-current,clifft-0.10.0rc1,Clifft,0.10.0rc1,0.10.0,throughput,false,1,100000,symft-single,76880460-d195-44ba-9b8f-afd8bc0eaa70,coherent-surface-d3-r1-p1e-3-rz2e-2--symft-single,symft-0.1.0-9ec5790,SymFT,0.1.0,0.1.0,throughput,false,1,1,result-sample-median,2311781.775831871,193936.8649969429,0.08389064531281577,169.04091914600684
release-v1-20260902,release-v1,aws-m7a-xlarge-ubuntu2404-v1,1,1,alternatives-vs-current,coherent-surface-d3-r3-p1e-3-rz2e-2,clifft-current,76880460-d195-44ba-9b8f-afd8bc0eaa70,coherent-surface-d3-r3-p1e-3-rz2e-2--clifft-current,clifft-0.10.0rc1,Clifft,0.10.0rc1,0.10.0,throughput,false,1,100000,symft-single,76880460-d195-44ba-9b8f-afd8bc0eaa70,coherent-surface-d3-r3-p1e-3-rz2e-2--symft-single,symft-0.1.0-9ec5790,SymFT,0.1.0,0.1.0,throughput,false,1,1,result-sample-median,1044777.1372737709,137724.11715410856,0.13182152656353513,153.41261021469526
release-v1-20260902,release-v1,aws-m7a-xlarge-ubuntu2404-v1,1,1,alternatives-vs-current,coherent-surface-d5-r1-p1e-3-rz2e-2,clifft-current,76880460-d195-44ba-9b8f-afd8bc0eaa70,coherent-surface-d5-r1-p1e-3-rz2e-2--clifft-current,clifft-0.10.0rc1,Clifft,0.10.0rc1,0.10.0,throughput,false,1,10000,symft-single,76880460-d195-44ba-9b8f-afd8bc0eaa70,coherent-surface-d5-r1-p1e-3-rz2e-2--symft-single,symft-0.1.0-9ec5790,SymFT,0.1.0,0.1.0,throughput,false,1,1,result-sample-median,69886.92990815424,29537.004336987764,0.42263988954451776,81.1674289043496
release-v1-20260902,release-v1,aws-m7a-xlarge-ubuntu2404-v1,1,1,alternatives-vs-current,coherent-surface-d5-r5-p1e-3-rz2e-2,clifft-current,76880460-d195-44ba-9b8f-afd8bc0eaa70,coherent-surface-d5-r5-p1e-3-rz2e-2--clifft-current,clifft-0.10.0rc1,Clifft,0.10.0rc1,0.10.0,throughput,false,1,1,symft-single,76880460-d195-44ba-9b8f-afd8bc0eaa70,coherent-surface-d5-r5-p1e-3-rz2e-2--symft-single,symft-0.1.0-9ec5790,SymFT,0.1.0,0.1.0,throughput,false,1,1,result-sample-median,5864.199895010865,63.22428568306845,0.010781400159441753,195.73343943300065
release-v1-20260902,release-v1,aws-m7a-xlarge-ubuntu2404-v1,1,1,alternatives-vs-current,distillation-color-code-85q-p5e-2,clifft-current,76880460-d195-44ba-9b8f-afd8bc0eaa70,distillation-color-code-85q-p5e-2--clifft-current,clifft-0.10.0rc1,Clifft,0.10.0rc1,0.10.0,throughput,false,1,100000,symft-single,76880460-d195-44ba-9b8f-afd8bc0eaa70,distillation-color-code-85q-p5e-2--symft-single,symft-0.1.0-9ec5790,SymFT,0.1.0,0.1.0,throughput,false,1,1,result-sample-median,693401.1983802267,101088.46874627523,0.14578640617065006,149.10520656013543
release-v1-20260902,release-v1,aws-m7a-xlarge-ubuntu2404-v1,1,1,alternatives-vs-current,msc-d3-inject-cultivate-p1e-3,clifft-current,76880460-d195-44ba-9b8f-afd8bc0eaa70,msc-d3-inject-cultivate-p1e-3--clifft-current,clifft-0.10.0rc1,Clifft,0.10.0rc1,0.10.0,throughput,false,1,100000,symft-single,76880460-d195-44ba-9b8f-afd8bc0eaa70,msc-d3-inject-cultivate-p1e-3--symft-single,symft-0.1.0-9ec5790,SymFT,0.1.0,0.1.0,throughput,false,1,1,result-sample-median,1369183.761283452,98938.09984603968,0.0722606436358087,173.04362738119787
release-v1-20260902,release-v1,aws-m7a-xlarge-ubuntu2404-v1,1,1,alternatives-vs-current,msc-d5-inject-cultivate-p1e-3,clifft-current,76880460-d195-44ba-9b8f-afd8bc0eaa70,msc-d5-inject-cultivate-p1e-3--clifft-current,clifft-0.10.0rc1,Clifft,0.10.0rc1,0.10.0,throughput,false,1,20000,symft-single,76880460-d195-44ba-9b8f-afd8bc0eaa70,msc-d5-inject-cultivate-p1e-3--symft-single,symft-0.1.0-9ec5790,SymFT,0.1.0,0.1.0,throughput,false,1,1,result-sample-median,192014.55323505276,19369.620019349913,0.10087579140753347,163.3470761388774
release-v1-20260902,release-v1,aws-m7a-xlarge-ubuntu2404-v1,1,1,alternatives-vs-current,surface-code-d7-r7-p1e-3,clifft-current,76880460-d195-44ba-9b8f-afd8bc0eaa70,surface-code-d7-r7-p1e-3--clifft-current,clifft-0.10.0rc1,Clifft,0.10.0rc1,0.10.0,throughput,false,1,100000,symft-single,76880460-d195-44ba-9b8f-afd8bc0eaa70,surface-code-d7-r7-p1e-3--symft-single,symft-0.1.0-9ec5790,SymFT,0.1.0,0.1.0,throughput,false,1,1,result-sample-median,559287.0914537592,34511.01140508706,0.061705360149440114,176.75235994259094
release-v1-20260902,release-v1,aws-m7a-xlarge-ubuntu2404-v1,2,1,alternatives-vs-current,coherent-surface-d3-r1-p1e-3-rz2e-2,clifft-current,c566a190-0a60-4e6c-8540-7afa2c98179e,coherent-surface-d3-r1-p1e-3-rz2e-2--clifft-current,clifft-0.10.0rc1,Clifft,0.10.0rc1,0.10.0,throughput,false,1,100000,symft-single,c566a190-0a60-4e6c-8540-7afa2c98179e,coherent-surface-d3-r1-p1e-3-rz2e-2--symft-single,symft-0.1.0-9ec5790,SymFT,0.1.0,0.1.0,throughput,false,1,1,result-sample-median,2195705.47478477,193545.991459616,0.08814751963880219,167.59721708760162
release-v1-20260902,release-v1,aws-m7a-xlarge-ubuntu2404-v1,2,1,alternatives-vs-current,coherent-surface-d3-r3-p1e-3-rz2e-2,clifft-current,c566a190-0a60-4e6c-8540-7afa2c98179e,coherent-surface-d3-r3-p1e-3-rz2e-2--clifft-current,clifft-0.10.0rc1,Clifft,0.10.0rc1,0.10.0,throughput,false,1,100000,symft-single,c566a190-0a60-4e6c-8540-7afa2c98179e,coherent-surface-d3-r3-p1e-3-rz2e-2--symft-single,symft-0.1.0-9ec5790,SymFT,0.1.0,0.1.0,throughput,false,1,1,result-sample-median,1039336.8785085364,138853.46262801634,0.13359812924878897,152.85873333707016
release-v1-20260902,release-v1,aws-m7a-xlarge-ubuntu2404-v1,2,1,alternatives-vs-current,coherent-surface-d5-r1-p1e-3-rz2e-2,clifft-current,c566a190-0a60-4e6c-8540-7afa2c98179e,coherent-surface-d5-r1-p1e-3-rz2e-2--clifft-current,clifft-0.10.0rc1,Clifft,0.10.0rc1,0.10.0,throughput,false,1,10000,symft-single,c566a190-0a60-4e6c-8540-7afa2c98179e,coherent-surface-d5-r1-p1e-3-rz2e-2--symft-single,symft-0.1.0-9ec5790,SymFT,0.1.0,0.1.0,throughput,false,1,1,result-sample-median,69926.56453210175,29375.011937327232,0.42008372832104185,81.67353235778434
release-v1-20260902,release-v1,aws-m7a-xlarge-ubuntu2404-v1,2,1,alternatives-vs-current,coherent-surface-d5-r5-p1e-3-rz2e-2,clifft-current,c566a190-0a60-4e6c-8540-7afa2c98179e,coherent-surface-d5-r5-p1e-3-rz2e-2--clifft-current,clifft-0.10.0rc1,Clifft,0.10.0rc1,0.10.0,throughput,false,1,1,symft-single,c566a190-0a60-4e6c-8540-7afa2c98179e,coherent-surface-d5-r5-p1e-3-rz2e-2--symft-single,symft-0.1.0-9ec5790,SymFT,0.1.0,0.1.0,throughput,false,1,1,result-sample-median,5845.111829346218,64.87492829248995,0.011099005491524752,195.6091320706505
release-v1-20260902,release-v1,aws-m7a-xlarge-ubuntu2404-v1,2,1,alternatives-vs-current,distillation-color-code-85q-p5e-2,clifft-current,c566a190-0a60-4e6c-8540-7afa2c98179e,distillation-color-code-85q-p5e-2--clifft-current,clifft-0.10.0rc1,Clifft,0.10.0rc1,0.10.0,throughput,false,1,100000,symft-single,c566a190-0a60-4e6c-8540-7afa2c98179e,distillation-color-code-85q-p5e-2--symft-single,symft-0.1.0-9ec5790,SymFT,0.1.0,0.1.0,throughput,false,1,1,result-sample-median,694186.9546660172,101160.14295683842,0.14572463840883892,149.12402735400067
release-v1-20260902,release-v1,aws-m7a-xlarge-ubuntu2404-v1,2,1,alternatives-vs-current,msc-d3-inject-cultivate-p1e-3,clifft-current,c566a190-0a60-4e6c-8540-7afa2c98179e,msc-d3-inject-cultivate-p1e-3--clifft-current,clifft-0.10.0rc1,Clifft,0.10.0rc1,0.10.0,throughput,false,1,100000,symft-single,c566a190-0a60-4e6c-8540-7afa2c98179e,msc-d3-inject-cultivate-p1e-3--symft-single,symft-0.1.0-9ec5790,SymFT,0.1.0,0.1.0,throughput,false,1,1,result-sample-median,1366904.9502004026,97100.26160630112,0.0710365864079029,173.46996832436918
release-v1-20260902,release-v1,aws-m7a-xlarge-ubuntu2404-v1,2,1,alternatives-vs-current,msc-d5-inject-cultivate-p1e-3,clifft-current,c566a190-0a60-4e6c-8540-7afa2c98179e,msc-d5-inject-cultivate-p1e-3--clifft-current,clifft-0.10.0rc1,Clifft,0.10.0rc1,0.10.0,throughput,false,1,20000,symft-single,c566a190-0a60-4e6c-8540-7afa2c98179e,msc-d5-inject-cultivate-p1e-3--symft-single,symft-0.1.0-9ec5790,SymFT,0.1.0,0.1.0,throughput,false,1,1,result-sample-median,180043.53506159512,21806.694293871213,0.12111900761341346,156.7863868899178
release-v1-20260902,release-v1,aws-m7a-xlarge-ubuntu2404-v1,2,1,alternatives-vs-current,surface-code-d7-r7-p1e-3,clifft-current,c566a190-0a60-4e6c-8540-7afa2c98179e,surface-code-d7-r7-p1e-3--clifft-current,clifft-0.10.0rc1,Clifft,0.10.0rc1,0.10.0,throughput,false,1,100000,symft-single,c566a190-0a60-4e6c-8540-7afa2c98179e,surface-code-d7-r7-p1e-3--symft-single,symft-0.1.0-9ec5790,SymFT,0.1.0,0.1.0,throughput,false,1,1,result-sample-median,557378.7958971112,34215.07728378772,0.06138568157893043,176.86583392095045
release-v1-20260902,release-v1,aws-m7a-xlarge-ubuntu2404-v1,3,1,alternatives-vs-current,coherent-surface-d3-r1-p1e-3-rz2e-2,clifft-current,9a8c10ce-abfb-4278-a29f-512c0a783397,coherent-surface-d3-r1-p1e-3-rz2e-2--clifft-current,clifft-0.10.0rc1,Clifft,0.10.0rc1,0.10.0,throughput,false,1,100000,symft-single,9a8c10ce-abfb-4278-a29f-512c0a783397,coherent-surface-d3-r1-p1e-3-rz2e-2--symft-single,symft-0.1.0-9ec5790,SymFT,0.1.0,0.1.0,throughput,false,1,1,result-sample-median,2270225.3471581927,193434.24829542488,0.08520486679331667,168.59399753888334
release-v1-20260902,release-v1,aws-m7a-xlarge-ubuntu2404-v1,3,1,alternatives-vs-current,coherent-surface-d3-r3-p1e-3-rz2e-2,clifft-current,9a8c10ce-abfb-4278-a29f-512c0a783397,coherent-surface-d3-r3-p1e-3-rz2e-2--clifft-current,clifft-0.10.0rc1,Clifft,0.10.0rc1,0.10.0,throughput,false,1,100000,symft-single,9a8c10ce-abfb-4278-a29f-512c0a783397,coherent-surface-d3-r3-p1e-3-rz2e-2--symft-single,symft-0.1.0-9ec5790,SymFT,0.1.0,0.1.0,throughput,false,1,1,result-sample-median,1044227.9301860016,140721.5459898454,0.13476133123999048,152.49703086278683
