execution_id,campaign_id,hardware_epoch,result_id,placement,replica,case_id,variant_id,workload_id,workload_family,implementation_id,simulator_name,simulator_version,simulator_display_version,adapter,mode,batch_enabled,batch_size_effective,shots_per_call,cpu_model,instance_type,image_id,boot_id,status,error_phase,error_type,error_message,setup_seconds,sample_count,median_attempted_shots_per_second,mad_attempted_shots_per_second,min_attempted_shots_per_second,max_attempted_shots_per_second,total_attempted_shots,total_duration_seconds
release-v1-20260902,release-v1,aws-m7a-xlarge-ubuntu2404-v1,76880460-d195-44ba-9b8f-afd8bc0eaa70,1,1,distillation-color-code-85q-p5e-2--clifft-current,clifft-current,distillation-color-code-85q-p5e-2,magic-state-distillation,clifft-0.10.0rc1,Clifft,0.10.0rc1,0.10.0,clifft,throughput,false,1,100000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,d81f8864-740e-42d9-ab50-2c51e715cffc,success,,,,0.03671337099990524,5,693401.1983802267,196.40233820537105,693176.5535486959,693824.9001209186,104300000,150.4171428899972
release-v1-20260902,release-v1,aws-m7a-xlarge-ubuntu2404-v1,76880460-d195-44ba-9b8f-afd8bc0eaa70,1,1,surface-code-d7-r7-p1e-3--clifft-current,clifft-current,surface-code-d7-r7-p1e-3,surface-code-memory,clifft-0.10.0rc1,Clifft,0.10.0rc1,0.10.0,clifft,throughput,false,1,100000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,d81f8864-740e-42d9-ab50-2c51e715cffc,success,,,,0.04779874300015763,5,559287.0914537592,70.05649243772496,559155.4641865194,559357.147946197,84000000,150.19816280500095
release-v1-20260902,release-v1,aws-m7a-xlarge-ubuntu2404-v1,76880460-d195-44ba-9b8f-afd8bc0eaa70,1,1,coherent-surface-d3-r1-p1e-3-rz2e-2--clifft-current,clifft-current,coherent-surface-d3-r1-p1e-3-rz2e-2,coherent-noise-surface-code,clifft-0.10.0rc1,Clifft,0.10.0rc1,0.10.0,clifft,throughput,false,1,100000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,d81f8864-740e-42d9-ab50-2c51e715cffc,success,,,,0.035596318999978394,5,2311781.775831871,749.0253686169162,2308184.215414085,2312530.801200488,346800000,150.08784165599718
release-v1-20260902,release-v1,aws-m7a-xlarge-ubuntu2404-v1,76880460-d195-44ba-9b8f-afd8bc0eaa70,1,1,coherent-surface-d3-r3-p1e-3-rz2e-2--clifft-current,clifft-current,coherent-surface-d3-r3-p1e-3-rz2e-2,coherent-noise-surface-code,clifft-0.10.0rc1,Clifft,0.10.0rc1,0.10.0,clifft,throughput,false,1,100000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,d81f8864-740e-42d9-ab50-2c51e715cffc,success,,,,0.03544202900002347,5,1044777.1372737709,27.588185364729725,1044680.3619886012,1044884.2308395834,157000000,150.27066470799946
release-v1-20260902,release-v1,aws-m7a-xlarge-ubuntu2404-v1,76880460-d195-44ba-9b8f-afd8bc0eaa70,1,1,coherent-surface-d5-r1-p1e-3-rz2e-2--clifft-current,clifft-current,coherent-surface-d5-r1-p1e-3-rz2e-2,coherent-noise-surface-code,clifft-0.10.0rc1,Clifft,0.10.0rc1,0.10.0,clifft,throughput,false,1,10000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,d81f8864-740e-42d9-ab50-2c51e715cffc,success,,,,0.036422313999992184,5,69886.92990815424,3.0122868543694494,69881.48956349178,69892.6436017509,10500000,150.2415448370043
release-v1-20260902,release-v1,aws-m7a-xlarge-ubuntu2404-v1,76880460-d195-44ba-9b8f-afd8bc0eaa70,1,1,coherent-surface-d5-r5-p1e-3-rz2e-2--clifft-current,clifft-current,coherent-surface-d5-r5-p1e-3-rz2e-2,coherent-noise-surface-code,clifft-0.10.0rc1,Clifft,0.10.0rc1,0.10.0,clifft,throughput,false,1,1,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,d81f8864-740e-42d9-ab50-2c51e715cffc,success,,,,0.03891948599994066,5,5864.199895010865,0.7725242078049632,5863.42737080306,5869.71419962409,879849,150.0002936203473
release-v1-20260902,release-v1,aws-m7a-xlarge-ubuntu2404-v1,76880460-d195-44ba-9b8f-afd8bc0eaa70,1,1,msc-d3-inject-cultivate-p1e-3--symft-single,symft-single,msc-d3-inject-cultivate-p1e-3,magic-state-cultivation,symft-0.1.0-9ec5790,SymFT,0.1.0,0.1.0,symft,throughput,false,1,1,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,d81f8864-740e-42d9-ab50-2c51e715cffc,success,,,,0.04955866800037256,5,98938.09984603968,123.59608199256763,98607.2887911917,99176.46579349304,14839259,150.00002400332596
release-v1-20260902,release-v1,aws-m7a-xlarge-ubuntu2404-v1,76880460-d195-44ba-9b8f-afd8bc0eaa70,1,1,msc-d5-inject-cultivate-p1e-3--symft-single,symft-single,msc-d5-inject-cultivate-p1e-3,magic-state-cultivation,symft-0.1.0-9ec5790,SymFT,0.1.0,0.1.0,symft,throughput,false,1,1,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,d81f8864-740e-42d9-ab50-2c51e715cffc,success,,,,0.5754283910000595,5,19369.620019349913,7.538011713393644,19347.260599073514,19377.158031063307,2904590,150.00015054912092
release-v1-20260902,release-v1,aws-m7a-xlarge-ubuntu2404-v1,76880460-d195-44ba-9b8f-afd8bc0eaa70,1,1,distillation-color-code-85q-p5e-2--symft-single,symft-single,distillation-color-code-85q-p5e-2,magic-state-distillation,symft-0.1.0-9ec5790,SymFT,0.1.0,0.1.0,symft,throughput,false,1,1,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,d81f8864-740e-42d9-ab50-2c51e715cffc,success,,,,0.05115195100006531,5,101088.46874627523,104.62827659919276,100460.67593378108,101574.75964362001,15160157,150.0000265675617
release-v1-20260902,release-v1,aws-m7a-xlarge-ubuntu2404-v1,76880460-d195-44ba-9b8f-afd8bc0eaa70,1,1,surface-code-d7-r7-p1e-3--symft-single,symft-single,surface-code-d7-r7-p1e-3,surface-code-memory,symft-0.1.0-9ec5790,SymFT,0.1.0,0.1.0,symft,throughput,false,1,1,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,d81f8864-740e-42d9-ab50-2c51e715cffc,success,,,,0.2067260379999425,5,34511.01140508706,18.71440243806137,34492.297002649,34567.25640167081,5178065,150.00004314901616
release-v1-20260902,release-v1,aws-m7a-xlarge-ubuntu2404-v1,76880460-d195-44ba-9b8f-afd8bc0eaa70,1,1,coherent-surface-d3-r1-p1e-3-rz2e-2--symft-single,symft-single,coherent-surface-d3-r1-p1e-3-rz2e-2,coherent-noise-surface-code,symft-0.1.0-9ec5790,SymFT,0.1.0,0.1.0,symft,throughput,false,1,1,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,d81f8864-740e-42d9-ab50-2c51e715cffc,success,,,,0.03407886700006202,5,193936.8649969429,900.155504418799,192192.60743044585,194837.0205013617,29039291,150.0000108250333
release-v1-20260902,release-v1,aws-m7a-xlarge-ubuntu2404-v1,76880460-d195-44ba-9b8f-afd8bc0eaa70,1,1,coherent-surface-d3-r3-p1e-3-rz2e-2--symft-single,symft-single,coherent-surface-d3-r3-p1e-3-rz2e-2,coherent-noise-surface-code,symft-0.1.0-9ec5790,SymFT,0.1.0,0.1.0,symft,throughput,false,1,1,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,d81f8864-740e-42d9-ab50-2c51e715cffc,success,,,,0.037164303999816184,5,137724.11715410856,1131.8300502790953,136148.83394718502,138855.94720438766,20610939,150.00002448716987
release-v1-20260902,release-v1,aws-m7a-xlarge-ubuntu2404-v1,76880460-d195-44ba-9b8f-afd8bc0eaa70,1,1,coherent-surface-d5-r1-p1e-3-rz2e-2--symft-single,symft-single,coherent-surface-d5-r1-p1e-3-rz2e-2,coherent-noise-surface-code,symft-0.1.0-9ec5790,SymFT,0.1.0,0.1.0,symft,throughput,false,1,1,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,d81f8864-740e-42d9-ab50-2c51e715cffc,success,,,,0.042308735999995406,5,29537.004336987764,19.95489726919186,29486.092595023616,29557.87788173696,4430128,150.0000793599993
release-v1-20260902,release-v1,aws-m7a-xlarge-ubuntu2404-v1,76880460-d195-44ba-9b8f-afd8bc0eaa70,1,1,coherent-surface-d5-r5-p1e-3-rz2e-2--symft-single,symft-single,coherent-surface-d5-r5-p1e-3-rz2e-2,coherent-noise-surface-code,symft-0.1.0-9ec5790,SymFT,0.1.0,0.1.0,symft,throughput,false,1,1,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,d81f8864-740e-42d9-ab50-2c51e715cffc,success,,,,0.13706350499978726,5,63.22428568306845,0.4581520996149706,62.02309218786313,64.56079739937309,9485,150.0204880069864
release-v1-20260902,release-v1,aws-m7a-xlarge-ubuntu2404-v1,76880460-d195-44ba-9b8f-afd8bc0eaa70,1,1,msc-d5-inject-cultivate-p1e-3--symft-batch-32,symft-batch-32,msc-d5-inject-cultivate-p1e-3,magic-state-cultivation,symft-0.1.0-9ec5790,SymFT,0.1.0,0.1.0,symft,throughput,true,32,32,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,d81f8864-740e-42d9-ab50-2c51e715cffc,success,,,,0.5785454450001453,5,119388.47485320918,28.6296476849966,119359.84520552418,119539.11809500337,17914752,150.0010853580543
release-v1-20260902,release-v1,aws-m7a-xlarge-ubuntu2404-v1,76880460-d195-44ba-9b8f-afd8bc0eaa70,1,1,coherent-surface-d5-r1-p1e-3-rz2e-2--symft-batch-32,symft-batch-32,coherent-surface-d5-r1-p1e-3-rz2e-2,coherent-noise-surface-code,symft-0.1.0-9ec5790,SymFT,0.1.0,0.1.0,symft,throughput,true,32,32,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,d81f8864-740e-42d9-ab50-2c51e715cffc,success,,,,0.04429948899996816,5,30239.226449369577,1.6639947842741094,30235.160918252153,30243.351451432354,4535936,150.00263382502544
release-v1-20260902,release-v1,aws-m7a-xlarge-ubuntu2404-v1,76880460-d195-44ba-9b8f-afd8bc0eaa70,1,1,coherent-surface-d5-r5-p1e-3-rz2e-2--symft-batch-32,symft-batch-32,coherent-surface-d5-r5-p1e-3-rz2e-2,coherent-noise-surface-code,symft-0.1.0-9ec5790,SymFT,0.1.0,0.1.0,symft,throughput,true,32,32,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,d81f8864-740e-42d9-ab50-2c51e715cffc,success,,,,0.560916463000467,5,32.95272985712298,0.4186574393745772,32.534072417748405,33.72009011423085,5024,151.81549620299666
release-v1-20260902,release-v1,aws-m7a-xlarge-ubuntu2404-v1,76880460-d195-44ba-9b8f-afd8bc0eaa70,1,1,msc-d3-inject-cultivate-p1e-3--symft-batch-2048,symft-batch-2048,msc-d3-inject-cultivate-p1e-3,magic-state-cultivation,symft-0.1.0-9ec5790,SymFT,0.1.0,0.1.0,symft,throughput,true,2048,1000000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,d81f8864-740e-42d9-ab50-2c51e715cffc,success,,,,0.05098099699989689,5,2659335.1801683353,35.57781791174784,2659102.488266858,2659370.757986247,400000000,150.4170185420062
release-v1-20260902,release-v1,aws-m7a-xlarge-ubuntu2404-v1,76880460-d195-44ba-9b8f-afd8bc0eaa70,1,1,distillation-color-code-85q-p5e-2--symft-batch-2048,symft-batch-2048,distillation-color-code-85q-p5e-2,magic-state-distillation,symft-0.1.0-9ec5790,SymFT,0.1.0,0.1.0,symft,throughput,true,2048,1000000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,d81f8864-740e-42d9-ab50-2c51e715cffc,success,,,,0.05220597499919677,5,1806826.7379582352,42.53090516827069,1806434.6354942378,1806975.7830751901,275000000,152.20436132199393
release-v1-20260902,release-v1,aws-m7a-xlarge-ubuntu2404-v1,76880460-d195-44ba-9b8f-afd8bc0eaa70,1,1,surface-code-d7-r7-p1e-3--symft-batch-2048,symft-batch-2048,surface-code-d7-r7-p1e-3,surface-code-memory,symft-0.1.0-9ec5790,SymFT,0.1.0,0.1.0,symft,throughput,true,2048,1000000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,d81f8864-740e-42d9-ab50-2c51e715cffc,success,,,,0.2046747080003115,5,3423445.2951808334,168.96376673225313,3421829.5552699454,3426636.6550339875,515000000,150.41825012298978
release-v1-20260902,release-v1,aws-m7a-xlarge-ubuntu2404-v1,76880460-d195-44ba-9b8f-afd8bc0eaa70,1,1,coherent-surface-d3-r1-p1e-3-rz2e-2--symft-batch-2048,symft-batch-2048,coherent-surface-d3-r1-p1e-3-rz2e-2,coherent-noise-surface-code,symft-0.1.0-9ec5790,SymFT,0.1.0,0.1.0,symft,throughput,true,2048,1000000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,d81f8864-740e-42d9-ab50-2c51e715cffc,success,,,,0.03477422000014485,5,2646153.8777979147,80.37263027159497,2645621.431893051,2646234.2504281863,400000000,151.1684980009959
release-v1-20260902,release-v1,aws-m7a-xlarge-ubuntu2404-v1,76880460-d195-44ba-9b8f-afd8bc0eaa70,1,1,coherent-surface-d3-r3-p1e-3-rz2e-2--symft-batch-2048,symft-batch-2048,coherent-surface-d3-r3-p1e-3-rz2e-2,coherent-noise-surface-code,symft-0.1.0-9ec5790,SymFT,0.1.0,0.1.0,symft,throughput,true,2048,1000000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,d81f8864-740e-42d9-ab50-2c51e715cffc,success,,,,0.040922486999988905,5,504308.776234916,16.182032778509893,504264.0436262808,504324.9582676945,80000000,158.63679556699935
release-v1-20260902,release-v1,aws-m7a-xlarge-ubuntu2404-v1,c566a190-0a60-4e6c-8540-7afa2c98179e,2,1,msc-d3-inject-cultivate-p1e-3--clifft-previous,clifft-previous,msc-d3-inject-cultivate-p1e-3,magic-state-cultivation,clifft-0.9.0,Clifft,0.9.0,0.9.0,clifft,throughput,false,1,100000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,a5b50e2f-cca3-40d7-ba1b-5e14e0263fa6,success,,,,0.23301941700000128,5,1185854.437489429,585.9452956863679,1181411.1700742524,1186810.7827591074,178000000,150.17924864300008
release-v1-20260902,release-v1,aws-m7a-xlarge-ubuntu2404-v1,c566a190-0a60-4e6c-8540-7afa2c98179e,2,1,msc-d5-inject-cultivate-p1e-3--clifft-previous,clifft-previous,msc-d5-inject-cultivate-p1e-3,magic-state-cultivation,clifft-0.9.0,Clifft,0.9.0,0.9.0,clifft,throughput,false,1,20000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,a5b50e2f-cca3-40d7-ba1b-5e14e0263fa6,success,,,,0.04772430400001326,5,187541.72137427743,39.22400682163425,187274.0993285097,187590.52802073772,28180000,150.29594050199933
release-v1-20260902,release-v1,aws-m7a-xlarge-ubuntu2404-v1,c566a190-0a60-4e6c-8540-7afa2c98179e,2,1,distillation-color-code-85q-p5e-2--clifft-previous,clifft-previous,distillation-color-code-85q-p5e-2,magic-state-distillation,clifft-0.9.0,Clifft,0.9.0,0.9.0,clifft,throughput,false,1,100000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,a5b50e2f-cca3-40d7-ba1b-5e14e0263fa6,success,,,,0.0377873379999869,5,541561.5210728487,1270.3018437575083,540291.2192290912,565803.7424238411,82900000,150.5395898160004
release-v1-20260902,release-v1,aws-m7a-xlarge-ubuntu2404-v1,c566a190-0a60-4e6c-8540-7afa2c98179e,2,1,surface-code-d7-r7-p1e-3--clifft-previous,clifft-previous,surface-code-d7-r7-p1e-3,surface-code-memory,clifft-0.9.0,Clifft,0.9.0,0.9.0,clifft,throughput,false,1,100000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,a5b50e2f-cca3-40d7-ba1b-5e14e0263fa6,success,,,,0.04865146800000275,5,477672.4937235986,27.302729015355,477617.9994095725,477699.79645261395,72000000,150.7348841449986
release-v1-20260902,release-v1,aws-m7a-xlarge-ubuntu2404-v1,c566a190-0a60-4e6c-8540-7afa2c98179e,2,1,coherent-surface-d3-r1-p1e-3-rz2e-2--clifft-previous,clifft-previous,coherent-surface-d3-r1-p1e-3-rz2e-2,coherent-noise-surface-code,clifft-0.9.0,Clifft,0.9.0,0.9.0,clifft,throughput,false,1,100000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,a5b50e2f-cca3-40d7-ba1b-5e14e0263fa6,success,,,,0.03575189100001808,5,1844312.0996197495,148.96806445159018,1843981.8648447702,1844461.067684201,277000000,150.196353064003
release-v1-20260902,release-v1,aws-m7a-xlarge-ubuntu2404-v1,c566a190-0a60-4e6c-8540-7afa2c98179e,2,1,coherent-surface-d3-r3-p1e-3-rz2e-2--clifft-previous,clifft-previous,coherent-surface-d3-r3-p1e-3-rz2e-2,coherent-noise-surface-code,clifft-0.9.0,Clifft,0.9.0,0.9.0,clifft,throughput,false,1,100000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,a5b50e2f-cca3-40d7-ba1b-5e14e0263fa6,success,,,,0.03719411800000216,5,462345.78717460996,53.885047859628685,462060.2410225461,462399.6722224696,69500000,150.3478508550005
release-v1-20260902,release-v1,aws-m7a-xlarge-ubuntu2404-v1,c566a190-0a60-4e6c-8540-7afa2c98179e,2,1,coherent-surface-d5-r1-p1e-3-rz2e-2--clifft-previous,clifft-previous,coherent-surface-d5-r1-p1e-3-rz2e-2,coherent-noise-surface-code,clifft-0.9.0,Clifft,0.9.0,0.9.0,clifft,throughput,false,1,10000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,a5b50e2f-cca3-40d7-ba1b-5e14e0263fa6,success,,,,0.03685487699999612,5,14847.92831209743,0.8715143633980915,14847.056797734032,14849.6407216892,2250000,151.53182183199817
release-v1-20260902,release-v1,aws-m7a-xlarge-ubuntu2404-v1,c566a190-0a60-4e6c-8540-7afa2c98179e,2,1,coherent-surface-d5-r5-p1e-3-rz2e-2--clifft-previous,clifft-previous,coherent-surface-d5-r5-p1e-3-rz2e-2,coherent-noise-surface-code,clifft-0.9.0,Clifft,0.9.0,0.9.0,clifft,throughput,false,1,1,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,a5b50e2f-cca3-40d7-ba1b-5e14e0263fa6,success,,,,0.03943930999980694,5,6.925139342952053,0.13487534116743394,6.576785187888279,7.060014684119487,1029,150.54144722599926
release-v1-20260902,release-v1,aws-m7a-xlarge-ubuntu2404-v1,c566a190-0a60-4e6c-8540-7afa2c98179e,2,1,msc-d3-inject-cultivate-p1e-3--clifft-current,clifft-current,msc-d3-inject-cultivate-p1e-3,magic-state-cultivation,clifft-0.10.0rc1,Clifft,0.10.0rc1,0.10.0,clifft,throughput,false,1,100000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,a5b50e2f-cca3-40d7-ba1b-5e14e0263fa6,success,,,,0.2074958499999866,5,1366904.9502004026,138.62333709048107,1366766.3268633122,1367247.4962159283,205500000,150.33417760500083
release-v1-20260902,release-v1,aws-m7a-xlarge-ubuntu2404-v1,c566a190-0a60-4e6c-8540-7afa2c98179e,2,1,msc-d5-inject-cultivate-p1e-3--clifft-current,clifft-current,msc-d5-inject-cultivate-p1e-3,magic-state-cultivation,clifft-0.10.0rc1,Clifft,0.10.0rc1,0.10.0,clifft,throughput,false,1,20000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,a5b50e2f-cca3-40d7-ba1b-5e14e0263fa6,success,,,,0.05216246500003763,5,180043.53506159512,188.26230463248794,179738.64198675772,180528.52019531277,27060000,150.24645299700023
release-v1-20260902,release-v1,aws-m7a-xlarge-ubuntu2404-v1,c566a190-0a60-4e6c-8540-7afa2c98179e,2,1,distillation-color-code-85q-p5e-2--clifft-current,clifft-current,distillation-color-code-85q-p5e-2,magic-state-distillation,clifft-0.10.0rc1,Clifft,0.10.0rc1,0.10.0,clifft,throughput,false,1,100000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,a5b50e2f-cca3-40d7-ba1b-5e14e0263fa6,success,,,,0.03700708399992436,5,694186.9546660172,156.0770781795727,693847.5322262432,694436.7631607058,104500000,150.54201255799808
release-v1-20260902,release-v1,aws-m7a-xlarge-ubuntu2404-v1,c566a190-0a60-4e6c-8540-7afa2c98179e,2,1,surface-code-d7-r7-p1e-3--clifft-current,clifft-current,surface-code-d7-r7-p1e-3,surface-code-memory,clifft-0.10.0rc1,Clifft,0.10.0rc1,0.10.0,clifft,throughput,false,1,100000,AMD EPYC 9R14,m7a.xlarge,ami-0f8a61b66d1accaee,a5b50e2f-cca3-40d7-ba1b-5e14e0263fa6,success,,,,0.04770483299989792,5,557378.7958971112,200.09741061727982,557125.7433301047,557609.9271637438,84000000,150.70137515700344
